literature_name	vitvi_id	mapping_status	mapping_method	Rpv12|0	Rpv12|6	Rpv12|24	Rpv12+1|0	Rpv12+1|6	Rpv12+1|24	Rpv12+1+3|0	Rpv12+1+3|6	Rpv12+1+3|24
SRG1	Vitvi02g00618	MULTIPLE_CANDIDATES	annotation common name	-0.0900049061563523	-0.0787046227674388	0.237664033797307	0.00750137629712154	-0.455757304537801	-0.191319763006639	-0.682948218214994	-0.405922333550197	0.215839188317321
SRG1	Vitvi02g00619	MULTIPLE_CANDIDATES	annotation common name	-0.0397011670352111	-0.29891170989325	-0.0136104207758801	-0.291937996028408	-0.161799318011124	-0.250047232096452	-0.35486555227798	-0.583818172268127	-0.404381438557455
SRG1	Vitvi02g00620	MULTIPLE_CANDIDATES	annotation common name	-0.205984105721548	0.205035224495057	0.176333228010549	0.470184047577512	0.487654439217548	0.667788475139686	0.792612118468983	0.75023596142979	0.997965550509743
SRG1	Vitvi02g01472	MULTIPLE_CANDIDATES	annotation common name	-0.885608282058862	-0.0936724188952565	-0.57038474360364	-1.85055975958241	-0.369249139856041	-1.86453200048327	-0.204427347652484	-0.343841165186749	-0.303204176293013
SRG1	Vitvi02g01473	MULTIPLE_CANDIDATES	annotation common name	0.093556671407096	-0.0260498134220479	-4.24818893880307	-0.129574922305964	-0.00510878422121505	-3.40940944807095	2.33356784430324	0.322625260540168	0.0475572627191343
SRG1	Vitvi02g01474	MULTIPLE_CANDIDATES	annotation common name	-0.639832056124696	-0.311862707032771	-1.34243411171666	0.431227543285944	-0.0958907451950306	-1.73473923475867	-0.101399854396562	-0.0297370692478821	-0.595563245317104
SRG1	Vitvi02g01479	MULTIPLE_CANDIDATES	annotation common name	0.270879226504941	-1.00129215127518	0.593125771273019	0.188134792444416	-0.592386490829514	0.669882418508744	-1.12740292765964	-1.3677754402181	0.158760007552102
SRG1	Vitvi10g00685	MULTIPLE_CANDIDATES	annotation common name	-3.96755910891717	-0.151303577156668	-1.32585666618665	1.94447420121897	0.312292508162866	-0.298794363818867	3.43144624961463	0.621822479982449	0.426536878497074
SRG1	Vitvi10g00687	MULTIPLE_CANDIDATES	annotation common name	0.486014739868425	0.0421684529904367	-5.74385181406072	2.50879947364243	0.0202396362759449	-1.83584767624244	0.381134806879045	0.0608220796497585	0.0244889004406512
SRG1	Vitvi10g00694	MULTIPLE_CANDIDATES	annotation common name	-6.64067546040755	2.75299860614776	-0.013301631822284	0.0673574189627545	0.217476705231155	5.14613195235425	0.442833333059225	4.40715170273288	7.36876599251104
SRG1	Vitvi10g00697	MULTIPLE_CANDIDATES	annotation common name	-0.426135707450628	-0.0415110027292657	-0.547814946985926	-0.0738639075915798	0.140848615736962	-0.781201283737214	-0.424887493434218	0.312861304470431	-0.207142367294954
SRG1	Vitvi10g01817	MULTIPLE_CANDIDATES	annotation common name	0.0649571464067462	-0.00151576945157773	-0.0306539078136103	0.0471248483136711	-0.00881734747016764	-0.023651739081428	-0.00445690529571552	-0.00812572724173185	0.00290383411472457
SRG1	Vitvi10g01821	MULTIPLE_CANDIDATES	annotation common name	0.179007771370064	0.0286020327447945	-0.0997572357477012	0.0652612950959035	-0.0339266841860262	-0.0852701238230642	0.0655876345087936	-0.108716902661343	-0.0243317913123907
SRG1	Vitvi10g01824	MULTIPLE_CANDIDATES	annotation common name	0.0473817000250046	0.0152923457071162	-0.0237259426039617	-0.0107940457468487	-0.00310517612026614	-0.0206075249602153	-0.0104825181527709	-0.0107502817904019	0.0130185849111127
SRG1	Vitvi10g01831	MULTIPLE_CANDIDATES	annotation common name	-0.989250763906006	0.356511464588798	-0.538072127280419	-0.305678571663805	0.205072566525978	-0.432469194005107	0.0991711212332612	0.533222820097781	-0.0822364605747036
SRG1	Vitvi10g01832	MULTIPLE_CANDIDATES	annotation common name	-0.581881093352089	-0.360206958825794	-0.554116973909116	-0.250927202198258	-0.00838200303148027	-0.521667381143684	-0.5394987549034	-0.256982967355852	-0.415154295509606
SRG1	Vitvi10g04392	MULTIPLE_CANDIDATES	annotation common name	0.0558094023588531	0.0141554484613888	-0.00858097627612761	0.0363465955287211	-0.00936654894895332	-0.00904291120935274	-0.0273530490612435	-0.0300106630151148	0.0570463864421641
SRG1	Vitvi15g00509	MULTIPLE_CANDIDATES	annotation common name	-0.251113998247066	-0.00729348000404852	-0.0337789795621566	-0.0790103183185903	-0.0389543526031917	-0.169430933413217	-0.0556717421770481	0.0578303656784051	-0.156110106512629
SRG1	Vitvi15g00510	MULTIPLE_CANDIDATES	annotation common name	0.0894904757734812	0.0407317330180433	-0.521819653362623	0.375440924106436	-0.0198788334626809	-0.297294373207096	0.330137142746284	0.156288802310917	0.11861692084438
