literature_name	vitvi_id	log2FC_Rpv12+1+3|0	DE_primary.Rpv12+1+3|0	log2FC_Rpv12+1+3|24	DE_primary.Rpv12+1+3|24	log2FC_Rpv12+1+3|6	DE_primary.Rpv12+1+3|6	log2FC_Rpv12+1|0	DE_primary.Rpv12+1|0	log2FC_Rpv12+1|24	DE_primary.Rpv12+1|24	log2FC_Rpv12+1|6	DE_primary.Rpv12+1|6	log2FC_Rpv12|0	DE_primary.Rpv12|0	log2FC_Rpv12|24	DE_primary.Rpv12|24	log2FC_Rpv12|6	DE_primary.Rpv12|6
MAPKKK1	Vitvi12g01776	-10.3245077573632	TRUE	-10.1254196252417	TRUE	-5.9509858969926	TRUE	-10.3031412522806	TRUE	-6.00888299874922	TRUE	-8.90336221615031	TRUE	-5.42023259838717	TRUE	-5.95026488130739	TRUE	-4.78894400751662	TRUE
MIK2	Vitvi14g03057	0.292448797473542	FALSE	-0.121487373590555	FALSE	-0.15937655968965	FALSE	2.33388093733393	TRUE	-0.87600865691958	FALSE	0.0515554176801548	FALSE	5.06502680675108	TRUE	-0.525117501885156	FALSE	2.02583370008243	TRUE
MYB12	Vitvi07g00393	-5.40800457510328	TRUE	-3.47944180704671	TRUE	-3.33128982114454	TRUE	1.33898458211353	FALSE	-0.183700363175784	FALSE	-0.0359649307851639	FALSE	0.290427660607766	FALSE	-1.6514692015923	TRUE	-3.04725751030012	TRUE
MYB4	Vitvi04g00153	-1.32915512799649	TRUE	-0.0227776565005359	FALSE	-1.67968489536615	TRUE	1.32112286883898	TRUE	-0.131006701017539	FALSE	-0.152463219564435	FALSE	-0.326347503897161	FALSE	-0.418685392929244	FALSE	-0.948705852199253	FALSE
MYB4	Vitvi04g01486	-1.32268664750306	TRUE	-0.0971732053782082	FALSE	-0.969192126665071	FALSE	0.262856301016858	FALSE	0.0498348221193976	FALSE	-0.497628934479104	FALSE	0.537312462353371	FALSE	0.299637747483754	FALSE	-0.376389506339833	FALSE
MYB4	Vitvi14g00974	-1.13643919895457	TRUE	-1.43022850297015	TRUE	-0.879409845601098	FALSE	0.0448578882009403	FALSE	-0.680345300768393	FALSE	0.400294789193865	FALSE	0.00815267872269072	FALSE	-0.413981718255693	FALSE	0.125666883805915	FALSE
MYB4	Vitvi18g01868	-0.684838863251017	FALSE	-0.431788081883405	FALSE	-2.02502764909928	TRUE	-0.209225544203285	FALSE	-0.359710504735274	FALSE	-0.25398603716466	FALSE	-0.350501755419588	FALSE	0.322276804636416	FALSE	0.0630263234584382	FALSE
NAC21/22	Vitvi19g01484	3.49290885213432	TRUE	2.51712272714302	TRUE	3.97084595425607	TRUE	0.0626317071331742	FALSE	1.53491021909583	TRUE	1.46993706503879	TRUE	-1.62133432833304	TRUE	0.212653727424431	FALSE	2.53302080173366	TRUE
NAC29	Vitvi01g01038	3.14158057816406	TRUE	2.24984644105876	TRUE	2.73395157851427	TRUE	2.21184895772315	TRUE	1.96608858345576	TRUE	2.13160813946244	TRUE	-0.701754374967945	FALSE	-1.17270350700772	TRUE	1.73338146755553	TRUE
RIPK	Vitvi04g00179	-0.202616884048519	FALSE	-0.107245481017433	FALSE	-0.237117176707606	FALSE	0.376941319629812	FALSE	-0.623217945713332	FALSE	-0.0685916098656871	FALSE	0.582258876005859	FALSE	-2.49614880752427	TRUE	-0.0519954186011125	FALSE
RIPK	Vitvi09g00088	0.156202364547367	FALSE	-0.0181061968816803	FALSE	-0.290087048158447	FALSE	0.55285789062664	FALSE	0.592342107782428	FALSE	0.0610563220183624	FALSE	0.469818689546614	FALSE	-0.255426661510729	FALSE	-1.30023549013023	TRUE
RIPK	Vitvi11g00075	1.6338566509312	TRUE	0.634134801213696	FALSE	1.88067720247953	TRUE	-0.0462392902715968	FALSE	0.173122383242254	FALSE	1.60102243392084	TRUE	-0.586285657535495	FALSE	-2.09522917337446	TRUE	-0.033750341799733	FALSE
RIPK	Vitvi11g01336	-0.119080653773719	FALSE	0.237615143762573	FALSE	-0.842863121706045	FALSE	2.90879785736418	TRUE	0.223831759230725	FALSE	0.0658136347419376	FALSE	2.32634539420784	TRUE	0.404970975586694	FALSE	-0.164044632796342	FALSE
