"","PearsonCorr","Pvals","Padj","FDR"
"Vitvi07g02789",-0.344398081600404,0.0396995102296854,1,0.0550064082022498
"Vitvi07g02832",-0.645310738915201,2.14432683486358e-05,0.0691330971560018,0.000384072761977788
"Vitvi07g02853",0.372476494209687,0.0252748166470031,1,0.0388583733285352
"Vitvi07g02896",-0.36280178007437,0.0296534634974876,1,0.0437141135417924
"Vitvi07g02920",0.516597122400606,0.00125690591977388,1,0.00672017360754724
"Vitvi07g02979",-0.478898349698169,0.00312849885508842,1,0.012181497957494
"Vitvi07g02983",-0.186548960866886,0.275981977380825,1,0.306498758207295
"Vitvi07g03061",-0.624221522900733,4.73386834040076e-05,0.15261991529452,0.000593851810484515
"Vitvi07g03072",-0.420850064886269,0.010590608809886,1,0.0239272058886283
"Vitvi07g03086",-0.732662225581432,3.77039214575745e-07,0.0012155744277922,2.1706686210575e-05
"Vitvi07g03194",-0.372476494209687,0.0252748166470032,1,0.0388583733285352
"Vitvi07g04026",0.333777637668421,0.0466511603903606,1,0.06189437905289
"Vitvi07g04040",-0.344398081600404,0.0396995102296854,1,0.0550064082022498
"Vitvi07g04101",-0.198331639773989,0.246229438389849,1,0.275831726674384
"Vitvi07g04159",-0.382151208345003,0.0214447164072558,1,0.0346034863348312
"Vitvi07g04167",-0.516597122400606,0.00125690591977388,1,0.00672017360754724
"Vitvi07g04204",0.645746403000758,2.10820008752171e-05,0.0679683708217001,0.000384072761977788
"Vitvi07g04261",-0.401500636615636,0.0152203400780548,1,0.027645282485436
"Vitvi07g04268",-0.420850064886269,0.010590608809886,1,0.0239272058886283
"Vitvi07g04276",0.430524779021586,0.00876561976487691,1,0.0224053790519084
"Vitvi07g04337",-0.602696642800707,0.000100304716366618,0.323382405565977,0.000986696899990895
"Vitvi07g04338",-0.304753495262471,0.0707229426338605,1,0.087763959604144
"Vitvi07g04339",0.487897282267239,0.00253992909673463,1,0.0120599873459094
"Vitvi07g04340",-0.502247202333923,0.00180036184177854,1,0.00909775325688719
"Vitvi07g04371",-0.453784316520752,0.00543946848188138,1,0.0181553919262624
"Vitvi07g04372",-0.487897282267239,0.00253992909673463,1,0.0120599873459094
"Vitvi07g04373",-0.497105401748074,0.00204011412841992,1,0.0101974076744586
"Vitvi07g04390",-0.39182592248032,0.0181099832764267,1,0.0308760370614487
"Vitvi07g04391",-0.130608640826773,0.447699103241463,1,0.471539336442495
"Vitvi07g04398",-0.39182592248032,0.0181099832764267,1,0.0308760370614487
"Vitvi07g04401",-0.411175350750953,0.0127285678576514,1,0.0256000641129558
"Vitvi07g04438",-0.459548921427535,0.00480814938579871,1,0.0165635766196081
"Vitvi07g04439",-0.420850064886269,0.010590608809886,1,0.0239272058886283
"Vitvi07g04462",-0.159632783232723,0.352382996354793,1,0.381748246051026
"Vitvi07g04480",-0.365922961700429,0.0281775586427065,1,0.0426499760864253
"Vitvi07g04483",-0.411175350750953,0.0127285678576514,1,0.0256000641129558
"Vitvi07g04521",-0.435353177928437,0.00796004100888776,1,0.0219156039390727
"Vitvi07g04541",-0.114799360533468,0.504965768061545,1,0.525333861319916
"Vitvi07g04548",-0.401500636615636,0.0152203400780548,1,0.027645282485436
"Vitvi07g04549",-0.411175350750953,0.0127285678576514,1,0.0256000641129558
"Vitvi07g04553",-0.36280178007437,0.0296534634974876,1,0.0437141135417924
"Vitvi07g04561",-0.311866198604393,0.064077158771909,1,0.0807484808773897
"Vitvi07g04568",-0.469223635562852,0.00389036020229628,1,0.0141938810210227
"Vitvi07g04587",0.36280178007437,0.0296534634974875,1,0.0437141135417924
"Vitvi07g04591",0.545296962533973,0.000583320667650517,1,0.00375374417665722
"Vitvi07g04612",0.478898349698169,0.00312849885508842,1,0.012181497957494
"Vitvi07g04619",0.581171762700682,0.000201731083518181,0.650381013262616,0.00165071323163101
"Vitvi07g04631",-0.344398081600404,0.0396995102296854,1,0.0550064082022498
"Vitvi07g04634",0.344398081600404,0.0396995102296854,1,0.0550064082022498
"Vitvi07g04654",-0.411175350750953,0.0127285678576514,1,0.0256000641129558
"Vitvi07g04655",-0.361250509344873,0.0304102843617543,1,0.0447479492388388
"Vitvi07g04661",-0.631396482934074,3.63959573998368e-05,0.117340566657074,0.000530952790303509
"Vitvi07g04662",-0.411175350750953,0.0127285678576514,1,0.0256000641129558
"Vitvi07g04707",0.430524779021586,0.00876561976487691,1,0.0224053790519084
"Vitvi08g00019",0.275729352856521,0.103584434864025,1,0.123779176427582
"Vitvi08g00041",-0.382151208345003,0.0214447164072558,1,0.0346034863348312
"Vitvi08g00052",-0.437672562033847,0.00759614356666715,1,0.0209315956059273
"Vitvi08g00055",-0.411175350750953,0.0127285678576514,1,0.0256000641129558
"Vitvi08g00100",-0.343452351803737,0.0402822983143647,1,0.0550064082022498
"Vitvi08g00117",-0.382151208345003,0.0214447164072558,1,0.0346034863348312
"Vitvi08g00133",-0.336549619817019,0.0447488591013894,1,0.0600625819079431
"Vitvi08g00175",-0.295078781127154,0.0806150363631191,1,0.0989729159309581
"Vitvi08g00189",-0.188656925638672,0.270494358476957,1,0.301130459851419
"Vitvi08g00221",-0.130608640826773,0.447699103241463,1,0.471539336442495
"Vitvi08g00222",-0.401500636615636,0.0152203400780548,1,0.027645282485436
"Vitvi08g00235",-0.169307497368039,0.323571829826416,1,0.354828428353866
"Vitvi08g00274",-0.36280178007437,0.0296534634974876,1,0.0437141135417924
"Vitvi08g00636",-0.351573041633746,0.0354971658889758,1,0.0500844038626075
"Vitvi08g00643",-0.227355782179939,0.182356808244462,1,0.209895876394197
"Vitvi08g00658",0.602696642800707,0.000100304716366617,0.323382405565972,0.000986696899990895
"Vitvi08g00662",-0.632960294151274,3.43391503021161e-05,0.110709420574022,0.000530952790303509
"Vitvi08g00673",-0.157849120733519,0.357858909649412,1,0.386641127583681
"Vitvi08g00700",0.449874207292219,0.00590725996608226,1,0.0181553919262624
"Vitvi08g00703",0.469223635562852,0.00389036020229627,1,0.0141938810210227
"Vitvi08g00719",0.401500636615636,0.0152203400780549,1,0.027645282485436
"Vitvi08g00723",0.478898349698169,0.00312849885508842,1,0.012181497957494
"Vitvi08g00744",0.411175350750953,0.0127285678576514,1,0.0256000641129558
"Vitvi08g00768",0.440199493156902,0.00721598030084792,1,0.0201597231281922
"Vitvi08g00769",-0.149958069097406,0.382692613049351,1,0.409220890371843
"Vitvi08g00781",-0.24394864113362,0.151628904334241,1,0.176472112843753
"Vitvi08g00795",0.657661183679129,1.31078878160574e-05,0.0422598303189691,0.000274414482590708
"Vitvi08g00801",0.36280178007437,0.0296534634974875,1,0.0437141135417924
"Vitvi08g00802",-0.382151208345003,0.0214447164072558,1,0.0346034863348312
"Vitvi08g00819",-0.16502408076686,0.336141768180344,1,0.367861867146445
"Vitvi08g00820",-0.333777637668421,0.0466511603903606,1,0.06189437905289
"Vitvi08g00821",0.39182592248032,0.0181099832764267,1,0.0308760370614487
"Vitvi08g00825",-0.401500636615636,0.0152203400780548,1,0.027645282485436
"Vitvi08g00827",-0.382151208345003,0.0214447164072558,1,0.0346034863348312
"Vitvi08g00846",-0.459548921427535,0.00480814938579871,1,0.0165635766196081
"Vitvi08g00853",-0.401500636615636,0.0152203400780548,1,0.027645282485436
"Vitvi08g00863",-0.330048161533721,0.0493125080986809,1,0.064732706070907
"Vitvi08g00877",-0.401500636615636,0.0152203400780548,1,0.027645282485436
"Vitvi08g00883",-0.342724842198983,0.0407353104256489,1,0.0554371637029515
"Vitvi08g00910",-0.0628856418795575,0.715590124288945,1,0.724352452341463
"Vitvi08g00911",-0.40897272190048,0.013263225639686,1,0.0264280837220939
"Vitvi08g00940",-0.430524779021586,0.00876561976487687,1,0.0224053790519084
"Vitvi08g00957",0.670011628443056,7.8317607041287e-06,0.0252495965101109,0.00018842982470232
"Vitvi08g00958",-0.14028335496209,0.414476147144056,1,0.439562861313302
"Vitvi08g00961",-0.358748001667088,0.0316645308614795,1,0.0461929626685113
"Vitvi08g01024",-0.344398081600404,0.0396995102296854,1,0.0550064082022498
"Vitvi08g01041",-0.39182592248032,0.0181099832764267,1,0.0308760370614487
"Vitvi08g01058",0.420850064886269,0.010590608809886,1,0.0239272058886283
"Vitvi08g01073",-0.36280178007437,0.0296534634974876,1,0.0437141135417924
"Vitvi08g01075",-0.150674160700177,0.380398322087054,1,0.409220890371843
"Vitvi08g01087",-0.169307497368039,0.323571829826416,1,0.354828428353866
"Vitvi08g01107",-0.430524779021586,0.00876561976487687,1,0.0224053790519084
"Vitvi08g01129",0.324102923533104,0.0538052002373616,1,0.0694149522069843
"Vitvi08g01174",-0.478898349698169,0.00312849885508842,1,0.012181497957494
"Vitvi08g01185",-0.55885762556771,0.000396041802305422,1,0.00280008502331729
"Vitvi08g01195",-0.053210927744241,0.757917561540451,1,0.762410676569864
"Vitvi08g01196",0.324102923533104,0.0538052002373616,1,0.0694149522069843
"Vitvi08g01223",-0.430524779021586,0.00876561976487687,1,0.0224053790519084
"Vitvi08g01230",-0.336549619817019,0.0447488591013894,1,0.0600625819079431
"Vitvi08g01231",-0.36280178007437,0.0296534634974876,1,0.0437141135417924
"Vitvi08g01235",0.675004170824618,6.31632119611018e-06,0.0203638195362592,0.000159092340127026
"Vitvi08g01257",-0.0919097842855071,0.593945375886425,1,0.611001879980164
"Vitvi08g01259",0.430524779021586,0.00876561976487691,1,0.0224053790519084
"Vitvi08g01260",-0.217681068044622,0.202185093959942,1,0.230659852415731
"Vitvi08g01276",-0.411175350750953,0.0127285678576514,1,0.0256000641129558
"Vitvi08g01281",0.304753495262471,0.0707229426338605,1,0.087763959604144
"Vitvi08g01291",-0.57638349405403,0.000234110207241294,0.754771308145931,0.00188692827036483
"Vitvi08g01297",-0.478898349698169,0.00312849885508842,1,0.012181497957494
"Vitvi08g01325",-0.294173361367012,0.0815930785914507,1,0.0997936590966757
"Vitvi08g01327",-0.258298561200303,0.128249602946178,1,0.151401215634742
"Vitvi08g01333",-0.657716034919617,1.30786151670413e-05,0.042165455298541,0.000274414482590708
"Vitvi08g01335",-0.343452351803737,0.0402822983143647,1,0.0550064082022498
"Vitvi08g01342",-0.114799360533468,0.504965768061545,1,0.525333861319916
"Vitvi08g01348",-0.430524779021586,0.00876561976487687,1,0.0224053790519084
"Vitvi08g01358",-0.188656925638672,0.270494358476957,1,0.301130459851419
"Vitvi08g01366",0.566821842633998,0.000313017471211837,1,0.00234690308648131
"Vitvi08g01376",-0.411175350750953,0.0127285678576514,1,0.0256000641129558
"Vitvi08g01377",0.324102923533104,0.0538052002373616,1,0.0694149522069843
"Vitvi08g01382",-0.440199493156902,0.00721598030084795,1,0.0201597231281922
"Vitvi08g01410",-0.372476494209687,0.0252748166470032,1,0.0388583733285352
"Vitvi08g01426",-0.420850064886269,0.010590608809886,1,0.0239272058886283
"Vitvi08g01434",-0.516597122400606,0.00125690591977388,1,0.00672017360754724
"Vitvi08g01451",-0.398301843636655,0.0161294743669044,1,0.02926360459139
"Vitvi08g01471",-0.053210927744241,0.757917561540451,1,0.762410676569864
"Vitvi08g01498",-0.56155809169443,0.000365919895004428,1,0.0026934377659687
"Vitvi08g01500",-0.351573041633746,0.0354971658889758,1,0.0500844038626075
"Vitvi08g01505",0.411175350750953,0.0127285678576514,1,0.0256000641129558
"Vitvi08g01515",-0.401500636615636,0.0152203400780548,1,0.027645282485436
"Vitvi08g01523",-0.411175350750953,0.0127285678576514,1,0.0256000641129558
"Vitvi08g01528",-0.353127065939054,0.0346365270501543,1,0.0495422197026165
"Vitvi08g01537",-0.101584498420824,0.555509279837126,1,0.57292447798941
"Vitvi08g01561",-0.382151208345003,0.0214447164072558,1,0.0346034863348312
"Vitvi08g01570",-0.372476494209687,0.0252748166470032,1,0.0388583733285352
"Vitvi08g01572",-0.624221522900733,4.73386834040076e-05,0.15261991529452,0.000593851810484515
"Vitvi08g01579",-0.11125921255614,0.518275138427944,1,0.536582866503434
"Vitvi08g01604",-0.595908959859492,0.00012570381227052,0.405269090760156,0.00116939984681457
"Vitvi08g01606",0.120933926691457,0.482316946894032,1,0.502582364830756
"Vitvi08g01611",-0.420850064886269,0.010590608809886,1,0.0239272058886283
"Vitvi08g01617",0.713238185116801,1.05085825073372e-06,0.00338796700036551,4.34657156378871e-05
"Vitvi08g01621",-0.351573041633746,0.0354971658889758,1,0.0500844038626075
"Vitvi08g01627",-0.382151208345003,0.0214447164072558,1,0.0346034863348312
"Vitvi08g01631",0.478898349698169,0.00312849885508842,1,0.012181497957494
"Vitvi08g01640",-0.382151208345003,0.0214447164072558,1,0.0346034863348312
"Vitvi08g01668",-0.411175350750953,0.0127285678576514,1,0.0256000641129558
"Vitvi08g01680",0.0628856418795575,0.715590124288946,1,0.724352452341463
"Vitvi08g01686",-0.337223121567062,0.0442962269402098,1,0.0597285803660546
"Vitvi08g01702",-0.430524779021586,0.00876561976487687,1,0.0224053790519084
"Vitvi08g01711",-0.12197432056681,0.478528864785604,1,0.501879329885747
"Vitvi08g01714",-0.516597122400606,0.00125690591977388,1,0.00672017360754724
"Vitvi08g01735",-0.423322641967163,0.0100959760440297,1,0.0239272058886283
"Vitvi08g01740",-0.0628856418795575,0.715590124288945,1,0.724352452341463
"Vitvi08g01744",0.343452351803737,0.0402822983143647,1,0.0550064082022498
"Vitvi08g01770",0.527981513657892,0.000934466565928771,1,0.00532282722359427
"Vitvi08g01777",-0.343452351803737,0.0402822983143647,1,0.0550064082022498
"Vitvi08g01787",0.372476494209687,0.0252748166470031,1,0.0388583733285352
"Vitvi08g01826",0.449874207292219,0.00590725996608226,1,0.0181553919262624
"Vitvi08g01841",0.552471922567315,0.000476236747738389,1,0.00323239426254435
"Vitvi08g01843",0.516597122400606,0.00125690591977388,1,0.00672017360754724
"Vitvi08g01846",-0.762913362514686,6.33270577135278e-08,0.000204166434068414,5.83332668766896e-06
"Vitvi08g01847",0.480722322233897,0.00300044009732609,1,0.012181497957494
"Vitvi08g01851",0.295078781127154,0.080615036363119,1,0.0989729159309581
"Vitvi08g01853",-0.301348321400354,0.0740899184807144,1,0.0917656155135702
"Vitvi08g01863",-0.365922961700429,0.0281775586427065,1,0.0426499760864253
"Vitvi08g01881",-0.440199493156902,0.00721598030084795,1,0.0201597231281922
"Vitvi08g01897",0.700887740352874,1.9332321858187e-06,0.00623274056707948,6.63057507136115e-05
"Vitvi08g01923",-0.053210927744241,0.757917561540451,1,0.762410676569864
"Vitvi08g01931",0.502247202333923,0.00180036184177853,1,0.00909775325688719
"Vitvi08g01940",0.595521682767366,0.000127313692999973,0.410459346231914,0.00116939984681457
"Vitvi08g01950",-0.107624400500126,0.532118225928425,1,0.550384716199308
"Vitvi08g02007",-0.538122002500631,0.00071128356377806,1,0.00434314054852361
"Vitvi08g02008",-0.480722322233897,0.00300044009732611,1,0.012181497957494
"Vitvi08g02069",-0.478898349698169,0.00312849885508842,1,0.012181497957494
"Vitvi08g02147",-0.401500636615636,0.0152203400780548,1,0.027645282485436
"Vitvi08g02154",0.229598721066936,0.177963822871192,1,0.20572081926738
"Vitvi08g02162",-0.411175350750953,0.0127285678576514,1,0.0256000641129558
"Vitvi08g02166",-0.552471922567315,0.000476236747738388,1,0.00323239426254435
"Vitvi08g02167",0.550184244324302,0.000508303496349477,1,0.00342123271864449
"Vitvi08g02176",-0.373097921733771,0.0250128969168012,1,0.0388583733285352
"Vitvi08g02189",-0.430524779021586,0.00876561976487687,1,0.0224053790519084
"Vitvi08g02201",-0.401797761867138,0.015138125307633,1,0.027645282485436
"Vitvi08g02214",0.487897282267239,0.00253992909673463,1,0.0120599873459094
"Vitvi08g02217",0.217681068044622,0.202185093959943,1,0.230659852415731
"Vitvi08g02218",0.727537270049088,4.98280266780533e-07,0.00160645558010044,2.67742596683406e-05
"Vitvi08g02226",0.343452351803737,0.0402822983143647,1,0.0550064082022498
"Vitvi08g02228",-0.411175350750953,0.0127285678576514,1,0.0256000641129558
"Vitvi08g02238",0.588346722734024,0.000160693769450826,0.518076712709463,0.00141165316814568
"Vitvi08g02249",0.440199493156902,0.00721598030084792,1,0.0201597231281922
"Vitvi08g02261",0.372476494209687,0.0252748166470031,1,0.0388583733285352
"Vitvi08g02275",-0.57399680266734,0.000251925466762095,0.812207704840993,0.00196660461220579
"Vitvi08g02288",0.690407587344343,3.1680016663268e-06,0.0102136373722376,9.7725319208064e-05
"Vitvi08g02289",0.628781993513488,4.00851400439236e-05,0.12923449150161,0.000574375517784932
"Vitvi08g02304",-0.130608640826773,0.447699103241463,1,0.471539336442495
"Vitvi08g02326",0.333777637668421,0.0466511603903606,1,0.06189437905289
"Vitvi08g02330",-0.411175350750953,0.0127285678576514,1,0.0256000641129558
"Vitvi08g02331",-0.420850064886269,0.010590608809886,1,0.0239272058886283
"Vitvi08g02359",-0.285404066991838,0.0915479263669638,1,0.110709120257724
"Vitvi08g02382",-0.382151208345003,0.0214447164072558,1,0.0346034863348312
"Vitvi08g02383",0.602582743783759,0.000100689603007755,0.324623280097002,0.000986696899990895
"Vitvi08g02387",0.469223635562852,0.00389036020229627,1,0.0141938810210227
"Vitvi08g02393",0.440199493156902,0.00721598030084792,1,0.0201597231281922
"Vitvi08g02397",0.544541179824902,0.000595760055322695,1,0.00380342657101063
"Vitvi08g02412",-0.480722322233897,0.00300044009732611,1,0.012181497957494
"Vitvi08g04002",-0.487897282267239,0.00253992909673463,1,0.0120599873459094
"Vitvi08g04038",-0.343452351803737,0.0402822983143647,1,0.0550064082022498
"Vitvi08g04075",0.469223635562852,0.00389036020229627,1,0.0141938810210227
"Vitvi08g04102",-0.459548921427535,0.00480814938579871,1,0.0165635766196081
"Vitvi08g04118",-0.602582743783759,0.000100689603007756,0.324623280097004,0.000986696899990895
"Vitvi08g04123",0.57399680266734,0.000251925466762095,0.812207704840993,0.00196660461220579
"Vitvi08g04129",0.449874207292219,0.00590725996608226,1,0.0181553919262624
"Vitvi08g04165",-0.120933926691457,0.482316946894032,1,0.502582364830756
"Vitvi08g04167",-0.39182592248032,0.0181099832764267,1,0.0308760370614487
"Vitvi08g04190",0.401500636615636,0.0152203400780549,1,0.027645282485436
"Vitvi08g04218",-0.411175350750953,0.0127285678576514,1,0.0256000641129558
"Vitvi08g04221",-0.0628856418795575,0.715590124288945,1,0.724352452341463
"Vitvi08g04277",0.581171762700682,0.000201731083518181,0.650381013262616,0.00165071323163101
"Vitvi08g04284",0.56155809169443,0.000365919895004433,1,0.0026934377659687
"Vitvi08g04287",0.416147681933822,0.011588218990186,1,0.0256000641129558
"Vitvi08g04290",0.577630437415092,0.000225258613743888,0.726233770710295,0.00182930420833828
"Vitvi08g04296",-0.372476494209687,0.0252748166470032,1,0.0388583733285352
"Vitvi08g04314",-0.365922961700429,0.0281775586427065,1,0.0426499760864253
"Vitvi08g04349",-0.149958069097406,0.382692613049351,1,0.409220890371843
"Vitvi08g04357",0.440199493156902,0.00721598030084792,1,0.0201597231281922
"Vitvi08g04358",0.459548921427535,0.00480814938579871,1,0.0165635766196081
