"matrix","grouping","level","n","method","r","slope"
"vst_design_noBE_CB_mod","myResistance","Rpv1.12.3",9,"pearson",-0.000351537470745515,-2.60214080809721e-05
"vst_design_noBE_CB_mod","myResistance","Susceptible",9,"pearson",0.0488517745614727,0.00703008793763979
"combatSeq_raw","condition","GLOBAL",36,"spearman",0.961270142986395,49568.7081488823
"combatSeq_raw","condition","Rpv12.0",3,"spearman",0.941508907675744,12488.0664171379
"combatSeq_raw","condition","Rpv12.1.0",3,"spearman",0.951424841599681,10501.5438341206
"combatSeq_raw","condition","Rpv12.1.24",3,"spearman",0.932373131073089,20827.4745789656
"combatSeq_raw","condition","Rpv12.1.3.0",3,"spearman",0.964348131644381,16956.8572167641
"combatSeq_raw","condition","Rpv12.1.3.24",3,"spearman",0.958662444104055,18014.4541891831
"combatSeq_raw","condition","Rpv12.1.3.6",3,"spearman",0.970643097856759,135424.258155414
"combatSeq_raw","condition","Rpv12.1.6",3,"spearman",0.936595926902233,10584.4215295904
"combatSeq_raw","condition","Rpv12.24",3,"spearman",0.98736682049196,16351.2123098568
"combatSeq_raw","condition","Rpv12.6",3,"spearman",0.956812841078834,44310.9230610088
"combatSeq_raw","condition","Susceptible.0",3,"spearman",0.921684526367031,15802.6756107244
"combatSeq_raw","condition","Susceptible.24",3,"spearman",0.918091972975854,73552.6440394535
"combatSeq_raw","condition","Susceptible.6",3,"spearman",0.963840813581731,7183.18919963038
"combatSeq_raw","condition","GLOBAL",36,"pearson",0.63673359502422,49568.7081488823
"combatSeq_raw","condition","Rpv12.0",3,"pearson",0.694837969053757,12488.0664171379
"combatSeq_raw","condition","Rpv12.1.0",3,"pearson",0.622682833093209,10501.5438341206
"combatSeq_raw","condition","Rpv12.1.24",3,"pearson",0.449945768727398,20827.4745789656
"combatSeq_raw","condition","Rpv12.1.3.0",3,"pearson",0.784838629424684,16956.8572167641
"combatSeq_raw","condition","Rpv12.1.3.24",3,"pearson",0.725159041937071,18014.4541891831
"combatSeq_raw","condition","Rpv12.1.3.6",3,"pearson",0.745729105124209,135424.258155414
"combatSeq_raw","condition","Rpv12.1.6",3,"pearson",0.621949407633212,10584.4215295904
"combatSeq_raw","condition","Rpv12.24",3,"pearson",0.715957464264689,16351.2123098568
"combatSeq_raw","condition","Rpv12.6",3,"pearson",0.559863237398052,44310.9230610088
"combatSeq_raw","condition","Susceptible.0",3,"pearson",0.6872065026839,15802.6756107244
"combatSeq_raw","condition","Susceptible.24",3,"pearson",0.495236229649024,73552.6440394535
"combatSeq_raw","condition","Susceptible.6",3,"pearson",0.461354241883412,7183.18919963038
"combatSeq_raw","myTime","GLOBAL",36,"spearman",0.961270142986395,49568.7081488823
"combatSeq_raw","myTime","0",12,"spearman",0.960498087662452,36026.4923993374
"combatSeq_raw","myTime","6",12,"spearman",0.971786886767682,54077.9213907771
"combatSeq_raw","myTime","24",12,"spearman",0.96958017497644,44989.2587913081
"combatSeq_raw","myTime","GLOBAL",36,"pearson",0.63673359502422,49568.7081488823
"combatSeq_raw","myTime","0",12,"pearson",0.627590880202014,36026.4923993374
"combatSeq_raw","myTime","6",12,"pearson",0.668077890971024,54077.9213907771
"combatSeq_raw","myTime","24",12,"pearson",0.587380781430337,44989.2587913081
"combatSeq_raw","myResistance","GLOBAL",36,"spearman",0.961270142986395,49568.7081488823
"combatSeq_raw","myResistance","Rpv1",9,"spearman",0.97251033105909,50583.0526555848
"combatSeq_raw","myResistance","Rpv1.12",9,"spearman",0.963354624388914,22179.8910095977
"combatSeq_raw","myResistance","Rpv1.12.3",9,"spearman",0.97796468296429,56460.2649600036
"combatSeq_raw","myResistance","Susceptible",9,"spearman",0.958839051415261,30246.8831536037
"combatSeq_raw","myResistance","GLOBAL",36,"pearson",0.63673359502422,49568.7081488823
"combatSeq_raw","myResistance","Rpv1",9,"pearson",0.524907990044569,50583.0526555848
"combatSeq_raw","myResistance","Rpv1.12",9,"pearson",0.625592246812732,22179.8910095977
"combatSeq_raw","myResistance","Rpv1.12.3",9,"pearson",0.718453956142617,56460.2649600036
"combatSeq_raw","myResistance","Susceptible",9,"pearson",0.637132908734433,30246.8831536037
"combatSeq_log2","condition","GLOBAL",36,"spearman",-0.70250491414387,-0.225220472028827
"combatSeq_log2","condition","Rpv12.0",3,"spearman",-0.360049461170575,-0.116010559671916
"combatSeq_log2","condition","Rpv12.1.0",3,"spearman",-0.32676085676656,-0.143088713669446
"combatSeq_log2","condition","Rpv12.1.24",3,"spearman",-0.409097121424514,-0.166266678869209
"combatSeq_log2","condition","Rpv12.1.3.0",3,"spearman",-0.231799534653913,-0.133469514753915
"combatSeq_log2","condition","Rpv12.1.3.24",3,"spearman",-0.419161466450055,-0.110425310459395
"combatSeq_log2","condition","Rpv12.1.3.6",3,"spearman",-0.179034726592284,-0.0966218391787351
"combatSeq_log2","condition","Rpv12.1.6",3,"spearman",-0.377140434136315,-0.121073847642476
"combatSeq_log2","condition","Rpv12.24",3,"spearman",-0.258490628206774,-0.0765156373415496
"combatSeq_log2","condition","Rpv12.6",3,"spearman",-0.328497504223339,-0.114513781172517
"combatSeq_log2","condition","Susceptible.0",3,"spearman",-0.477592656352805,-0.155177596325959
"combatSeq_log2","condition","Susceptible.24",3,"spearman",-0.369313235019005,-0.13437449967139
"combatSeq_log2","condition","Susceptible.6",3,"spearman",-0.503085265984933,-0.0920654144340747
"combatSeq_log2","condition","GLOBAL",36,"pearson",-0.41018107205006,-0.225220472028827
"combatSeq_log2","condition","Rpv12.0",3,"pearson",-0.261514062345296,-0.116010559671916
"combatSeq_log2","condition","Rpv12.1.0",3,"pearson",-0.284555151401855,-0.143088713669446
"combatSeq_log2","condition","Rpv12.1.24",3,"pearson",-0.290141467813133,-0.166266678869209
"combatSeq_log2","condition","Rpv12.1.3.0",3,"pearson",-0.343532159390389,-0.133469514753915
"combatSeq_log2","condition","Rpv12.1.3.24",3,"pearson",-0.352665904297158,-0.110425310459395
"combatSeq_log2","condition","Rpv12.1.3.6",3,"pearson",-0.307703269770136,-0.0966218391787351
"combatSeq_log2","condition","Rpv12.1.6",3,"pearson",-0.30996189538933,-0.121073847642476
"combatSeq_log2","condition","Rpv12.24",3,"pearson",-0.183734018410565,-0.0765156373415496
"combatSeq_log2","condition","Rpv12.6",3,"pearson",-0.26551107613686,-0.114513781172517
"combatSeq_log2","condition","Susceptible.0",3,"pearson",-0.334386142687117,-0.155177596325959
"combatSeq_log2","condition","Susceptible.24",3,"pearson",-0.232580006332152,-0.13437449967139
"combatSeq_log2","condition","Susceptible.6",3,"pearson",-0.197828826536949,-0.0920654144340747
"combatSeq_log2","myTime","GLOBAL",36,"spearman",-0.70250491414387,-0.225220472028827
"combatSeq_log2","myTime","0",12,"spearman",-0.644626016736137,-0.255247321731604
"combatSeq_log2","myTime","6",12,"spearman",-0.660656671752911,-0.184180774040818
"combatSeq_log2","myTime","24",12,"spearman",-0.665183120036348,-0.203546973429412
"combatSeq_log2","myTime","GLOBAL",36,"pearson",-0.41018107205006,-0.225220472028827
"combatSeq_log2","myTime","0",12,"pearson",-0.332893227616308,-0.255247321731604
"combatSeq_log2","myTime","6",12,"pearson",-0.378547010241377,-0.184180774040818
"combatSeq_log2","myTime","24",12,"pearson",-0.366035939471153,-0.203546973429412
"combatSeq_log2","myResistance","GLOBAL",36,"spearman",-0.70250491414387,-0.225220472028827
"combatSeq_log2","myResistance","Rpv1",9,"spearman",-0.566815659809468,-0.174233588512457
"combatSeq_log2","myResistance","Rpv1.12",9,"spearman",-0.56711384122428,-0.16874772250968
"combatSeq_log2","myResistance","Rpv1.12.3",9,"spearman",-0.574993013587529,-0.134551084121454
"combatSeq_log2","myResistance","Susceptible",9,"spearman",-0.617826330222523,-0.141312016480291
"combatSeq_log2","myResistance","GLOBAL",36,"pearson",-0.41018107205006,-0.225220472028827
"combatSeq_log2","myResistance","Rpv1",9,"pearson",-0.3239761518642,-0.174233588512457
"combatSeq_log2","myResistance","Rpv1.12",9,"pearson",-0.334073256235712,-0.16874772250968
"combatSeq_log2","myResistance","Rpv1.12.3",9,"pearson",-0.471742528193138,-0.134551084121454
"combatSeq_log2","myResistance","Susceptible",9,"pearson",-0.362385811899865,-0.141312016480291
