"set","gene","mean_within_condition_variance","median_within_condition_variance"
"Shared","Vitvi01g00012",0.189068295125294,0.0367470153853458
"Shared","Vitvi01g00203",0.778065962818687,0.346358553329312
"Shared","Vitvi01g00234",0.635336021048363,0.211184341753736
"Shared","Vitvi01g00437",0.545639715070228,0.178845801592649
"Shared","Vitvi01g00483",0.0870169317745767,0.0393978839261209
"Shared","Vitvi01g00557",0.169163357668154,0.0687320025467054
"Shared","Vitvi01g00697",0.0999082148295908,0.0473273622923497
"Shared","Vitvi01g02099",0.18580924914951,0.0320157149923817
"Shared","Vitvi10g04160",0.0997641547778766,0.0413630938279686
"Shared","Vitvi10g04227",0.45109847970069,0.0844597415720451
"Shared","Vitvi10g01798",0.0926771558320987,0.0333017460870189
"Shared","Vitvi10g00827",0.214569792551997,0.0870602362016919
"Shared","Vitvi11g00257",0.0653069292158609,0.00744817405170323
"Shared","Vitvi11g00285",0.924500755293878,0.0980914944957335
"Shared","Vitvi11g00342",0.134703942910711,0.129971129120239
"Shared","Vitvi11g04123",0.00303734734015265,0
"Shared","Vitvi11g01468",0.21638785021738,0.0178959184677466
"Shared","Vitvi11g00798",0.146450383833908,0.0678866282962591
"Shared","Vitvi11g04267",0.15787151242868,0.0687106621461515
"Shared","Vitvi11g01268",0.239081893228451,0.147024439428244
"Shared","Vitvi12g02204",0.149138114208801,0.0196189806686705
"Shared","Vitvi12g00368",0.144168948971273,0.0378789733750786
"Shared","Vitvi12g00462",0.526443153080059,0.226017372885
"Shared","Vitvi12g02444",0.645502527388071,0.121279029315955
"Shared","Vitvi12g04373",0.075055892121524,0.0326865966700812
"Shared","Vitvi12g04421",0.0392853612424575,0.0271414412709947
"Shared","Vitvi12g04512",0.0514198666271982,0.0308168403747262
"Shared","Vitvi12g04532",0.134194261225619,0.0768601289437869
"Shared","Vitvi13g00109",0.247062099216609,0.0585552421348379
"Shared","Vitvi13g00600",0.251459122811884,0.0799699431678494
"Shared","Vitvi13g04325",0.0359631161032707,0.0266388779317617
"Shared","Vitvi14g00152",0.314397446840419,0.148615598007025
"Shared","Vitvi14g04515",0.0798829785742466,0.0446740857200917
"Shared","Vitvi14g01560",0.248673831446037,0.048948721530507
"Shared","Vitvi14g01868",0.275035308647155,0.142795815427345
"Shared","Vitvi15g00298",0.104325280853298,0.0444867230480002
"Shared","Vitvi15g01496",0.304314782230932,0.134697597552889
"Shared","Vitvi15g01574",0.0897187833225224,0.0579463302830008
"Shared","Vitvi15g00992",0.110932704304083,0.0912548142129044
"Shared","Vitvi15g01021",0.0461271139018068,0.0476581913335705
"Shared","Vitvi16g00041",0.0783555228194653,0.0499652089709925
"Shared","Vitvi16g04012",0.189490730270204,0.0900987426616749
"Shared","Vitvi16g00118",0.131388558405405,0.0738047231038514
"Shared","Vitvi16g01643",0.146791992790175,0.035558331079291
"Shared","Vitvi16g01167",0.116187002750011,0.06904267705305
"Shared","Vitvi17g00162",0.40507432854039,0.103364056480509
"Shared","Vitvi17g00438",0.30324214025162,0.0532278010957655
"Shared","Vitvi18g02471",0.173098729225262,0.0491059489494041
"Shared","Vitvi18g00725",0.148311585474402,0.0663085331559349
"Shared","Vitvi18g02761",0.298052319253562,0.0633909033396135
"Shared","Vitvi18g04290",0.0738890577247469,0.0100110112781461
"Shared","Vitvi18g01276",0.254914149978396,0.139954323163355
"Shared","Vitvi19g00239",0.145392201784525,0.0827448785196003
"Shared","Vitvi19g00306",0.220884564259091,0.127173180415194
"Shared","Vitvi19g00369",0.622261911363765,0.232425341475633
"Shared","Vitvi19g04455",0.138297282166703,0.0361178955640884
"Shared","Vitvi19g01450",0.0882609707503286,0.0340274821062653
"Shared","Vitvi19g04582",0.0369630298626054,0.0258265167480687
"Shared","Vitvi02g00273",0.291409597817531,0.0570780765780214
"Shared","Vitvi02g04096",0.0247888642905907,0.0178829948539094
"Shared","Vitvi02g01411",0.111244864366506,0.0536506112893128
"Shared","Vitvi02g00719",0.170981340952573,0.122076810231112
"Shared","Vitvi03g01395",0.196047907664501,0.0498240810601731
"Shared","Vitvi03g01531",0.386912016261394,0.161281307875623
"Shared","Vitvi03g04266",0.0293955345406224,0.0152184924543093
"Shared","Vitvi03g04267",0.029947269679739,0.024138951526469
"Shared","Vitvi03g01834",1.21397501831369,0.78711865416425
"Shared","Vitvi04g04012",0.0464289534575615,0.0299811346421205
"Shared","Vitvi04g04015",0.00793239795179046,0
"Shared","Vitvi04g04019",0.0135930045190969,0
"Shared","Vitvi04g00078",0.119925549166764,0.0969648550795524
"Shared","Vitvi04g00094",0.107522050718971,0.0564952102234523
"Shared","Vitvi04g01151",0.720338032128511,0.176931587661078
"Shared","Vitvi04g02221",0.357156294825245,0.0759759691591023
"Shared","Vitvi05g00028",0.163484645363733,0.0475097218451235
"Shared","Vitvi05g00107",0.323924968642419,0.0644529959537862
"Shared","Vitvi05g00198",0.048705049142586,0.0358424350890185
"Shared","Vitvi05g00528",0.138271733579779,0.0320627699486195
"Shared","Vitvi05g01940",1.36462955814091,0.544094315626216
"Shared","Vitvi05g04385",1.39868407024014,0.429779094851517
"Shared","Vitvi05g04408",0.172954752677529,0.0454843666675825
"Shared","Vitvi05g02223",0.0748462515817892,0.0387549158995124
"Shared","Vitvi05g04505",0.0710801037781836,0.0334934391016771
"Shared","Vitvi05g04506",0.0599120631108008,0.0315099895367612
"Shared","Vitvi06g01600",0.197678617607688,0.0876577337504705
"Shared","Vitvi06g00115",0.145920071033595,0.0466782168728273
"Shared","Vitvi06g01613",0.212519822991908,0.0580946793862926
"Shared","Vitvi06g01637",0.179945652593747,0.0745541044662149
"Shared","Vitvi06g00562",0.147968118650173,0.0511256864443516
"Shared","Vitvi06g00606",0.319400252721332,0.0820098334809667
"Shared","Vitvi06g04249",0.0912530255003906,0.0268784564965914
"Shared","Vitvi06g04250",0.0802008470430689,0.0419410990295336
"Shared","Vitvi06g01055",0.270704070439558,0.139092310988463
"Shared","Vitvi06g01097",0.398940081933533,0.164006206419251
"Shared","Vitvi06g01239",0.330764953140746,0.115652103204034
"Shared","Vitvi06g01255",0.222624709928357,0.0668812721523192
"Shared","Vitvi07g00114",0.163262350929078,0.0595633960224731
"Shared","Vitvi07g00386",0.0361878766661519,0.0401660904439355
"Shared","Vitvi07g01120",0.247522707744037,0.0657602514145
"Shared","Vitvi07g04371",0.163048781853112,0.0372100908124992
"Shared","Vitvi07g01267",0.527794514472745,0.165986868079455
"Shared","Vitvi07g01990",0.719339296696342,0.259472441736494
"Shared","Vitvi08g04129",0.0719560138075782,0.0370225912368074
"Shared","Vitvi08g00846",0.0811856157178985,0.0358615148990179
"Shared","Vitvi08g01036",0.0854172923922084,0.0511168669774697
"Shared","Vitvi08g01291",0.653622167259185,0.270381790494513
"Shared","Vitvi08g01427",0.196123229215494,0.0387906420896831
"Shared","Vitvi08g02275",0.0235763331049677,0
"Shared","Vitvi08g01770",0.276649934549927,0.0971747153920039
"Shared","Vitvi08g01844",0.230862203752433,0.039257754715459
"Shared","Vitvi08g02383",0.122422796138138,0.0628788059189494
"Shared","Vitvi09g00036",0.228765088299124,0.053938908059154
"Shared","Vitvi09g04146",0.0304627794097671,0.0207604147265749
"Shared","Vitvi09g04152",0.0831970407095706,0.0215127825548835
"Shared","Vitvi09g01936",0.0554263966651827,0.0213678427747288
"Shared","Vitvi09g04607",0.172964851115109,0.080438155128104
"Shared","Vitvi07g02853",0.0294560506659657,0.0147533321372988
"Shared","Vitvi00g04501",0.207095472179368,0.0993720418267722
"Shared","Vitvi00g04598",0.020508059067858,0.00836927964707515
"Shared","Vitvi00g04706",0.0485629620954719,0.0342600607817563
"Shared","Vitvi01g01844",0.458698595884601,0.189023170204384
"Shared","Vitvi01g00066",1.15573382821567,0.376441317230831
"Shared","Vitvi01g00145",0.395326613206314,0.139369193761762
"Shared","Vitvi01g00188",0.352396147407187,0.128122404140912
"Shared","Vitvi01g01907",0.493794307669223,0.182979885093857
"Shared","Vitvi01g00271",0.21862443751706,0.130285299079417
"Shared","Vitvi01g00300",1.33714408573397,1.01708069512679
"Shared","Vitvi01g01958",1.47233935214544,0.385041672836048
"Shared","Vitvi01g00408",0.179956569192791,0.0953394637923113
"Shared","Vitvi01g01990",0.191419155767541,0.123913483207585
"Shared","Vitvi01g00481",0.10158505457406,0.0443567025460228
"Shared","Vitvi01g02001",0.760467003824022,0.306427679909635
"Shared","Vitvi01g00508",0.734240997147929,0.316004484021129
"Shared","Vitvi01g00518",1.06731281813348,0.526691000902258
"Shared","Vitvi01g00541",0.918528016098111,0.256715984768421
"Shared","Vitvi01g00555",0.46217125160122,0.179702811193522
"Shared","Vitvi01g00556",0.726354121566148,0.332000348920816
"Shared","Vitvi01g02013",0.953037148589648,0.266587470949858
"Shared","Vitvi01g02020",0.541281392216973,0.149380551126805
"Shared","Vitvi01g00609",0.311518740859194,0.0929442350391219
"Shared","Vitvi01g00610",1.24104470670053,0.282766814945204
"Shared","Vitvi01g00653",0.176733452924066,0.061538008439513
"Shared","Vitvi01g00655",0.260183290071141,0.144913448638517
"Shared","Vitvi01g04175",0.451177119951376,0.229888055334607
"Shared","Vitvi01g02061",0.608677319697006,0.209888819825216
"Shared","Vitvi01g00747",1.48043914789318,0.328606007175661
"Shared","Vitvi01g02072",0.587301856612669,0.313006570194054
"Shared","Vitvi01g00770",0.264085662516034,0.110408613234539
"Shared","Vitvi01g00810",0.679024331904404,0.0892745584319402
"Shared","Vitvi01g02097",0.556055240081322,0.286387403807629
"Shared","Vitvi01g00940",0.360953120472979,0.18079854805646
"Shared","Vitvi01g01021",0.498505092266052,0.451922555628279
"Shared","Vitvi01g01038",0.685821162451383,0.319573810949656
"Shared","Vitvi01g01134",0.346662995119572,0.0941369671385582
"Shared","Vitvi01g01284",0.0383393343205501,0.0200431385932765
"Shared","Vitvi01g01355",0.0396437364332154,0.019068645710387
"Shared","Vitvi01g01538",0.647160886760685,0.266906887366823
"Shared","Vitvi01g01561",0.515294431608001,0.207492677641555
"Shared","Vitvi01g04423",0.0485985198508074,0.0274756757723215
"Shared","Vitvi01g04428",0.0710828294271262,0.022828551600997
"Shared","Vitvi01g01640",1.05818148373013,0.270935493982358
"Shared","Vitvi01g01641",0.852734361057233,0.193908527501448
"Shared","Vitvi01g01680",0.834274357655303,0.413428452502247
"Shared","Vitvi01g01728",0.395453836495419,0.146029177491146
"Shared","Vitvi01g04468",0.887768054772202,0.296765715471823
"Shared","Vitvi01g01826",0.723098382592849,0.451362759672599
"Shared","Vitvi01g02299",0.0585693770000635,0.0255717736498499
"Shared","Vitvi01g01799",0.512612470808355,0.141957706706842
"Shared","Vitvi10g04023",0.143724439521751,0.0625925167256941
"Shared","Vitvi10g00087",0.429351028758229,0.0850075974402369
"Shared","Vitvi10g02101",0.203795680449868,0.120331620987371
"Shared","Vitvi10g00119",0.776726149535364,0.266947832717284
"Shared","Vitvi10g04052",0.590135665371692,0.147803306537045
"Shared","Vitvi10g01686",0.152159521264579,0.0937720316104763
"Shared","Vitvi10g04122",0.165988810545807,0.0467871979310972
"Shared","Vitvi10g01704",0.505314527434269,0.114993076996495
"Shared","Vitvi10g01710",0.530222637676669,0.206182178737029
"Shared","Vitvi10g02302",0.51250625157387,0.075935801834667
"Shared","Vitvi10g04179",0.380994398984184,0.0925869234391771
"Shared","Vitvi10g04223",0.246771323157176,0.174195558276425
"Shared","Vitvi10g04242",0.31392178440767,0.0473842623340146
"Shared","Vitvi10g00372",1.69424588703386,1.02589292442999
"Shared","Vitvi10g00400",0.705949981792672,0.372788326361805
"Shared","Vitvi10g01600",0.488296727769846,0.417501933559213
"Shared","Vitvi10g04284",0.176464823840721,0.0469824940496695
"Shared","Vitvi10g00413",0.322897877699514,0.137842323747188
"Shared","Vitvi10g00509",0.143085649511387,0.14549258126665
"Shared","Vitvi10g01779",0.446496123708088,0.264628285666309
"Shared","Vitvi10g00524",2.83299880447021,0.207400086964239
"Shared","Vitvi10g00551",0.244237200116586,0.130655861635971
"Shared","Vitvi10g00567",1.27899066360842,0.162345378340764
"Shared","Vitvi10g00613",1.25148401984189,0.299500567377169
"Shared","Vitvi10g00647",1.45178246301737,0.448788982512243
"Shared","Vitvi10g04381",2.24516565997329,0.988067940350747
"Shared","Vitvi10g00740",1.66017601533859,0.938675929940667
"Shared","Vitvi10g01857",0.675315934613643,0.116708907715491
"Shared","Vitvi10g00787",0.677888761074215,0.1894954944261
"Shared","Vitvi10g00788",0.98812727380344,0.229006241513518
"Shared","Vitvi10g01860",0.774683673406618,0.136871313996308
"Shared","Vitvi10g00826",0.17183712128222,0.0811454368314831
"Shared","Vitvi10g00903",0.626173403200337,0.0327635792597399
"Shared","Vitvi10g04473",0.036492612230453,0.0264016117274568
"Shared","Vitvi10g01020",0.930559871149251,0.139513449203425
"Shared","Vitvi10g01211",0.115610101674202,0.070849745009392
"Shared","Vitvi10g04709",0.190517286065177,0.0554258717814186
"Shared","Vitvi10g01541",0.306102647088955,0.0355883525335506
"Shared","Vitvi10g01544",0.615472634251553,0.272736965668012
"Shared","Vitvi10g01552",0.22178879275593,0.0937946005900574
"Shared","Vitvi10g01585",0.0795737542472098,0.0313201700159465
"Shared","Vitvi11g00030",0.836552482743134,0.0799246330651401
"Shared","Vitvi11g00035",0.183717511855159,0.101586345687802
"Shared","Vitvi11g00038",1.15973873637582,0.756471158081751
"Shared","Vitvi11g01334",0.3741595572415,0.185484889176478
"Shared","Vitvi11g00075",0.416364931191229,0.182268007744237
"Shared","Vitvi11g00231",0.202686497352773,0.0872411186233384
"Shared","Vitvi11g01393",0.302395382841055,0.0846265902935379
"Shared","Vitvi11g00273",0.452638610219198,0.219064275899697
"Shared","Vitvi11g01415",0.0813318993932482,0.0484731914221854
"Shared","Vitvi11g00427",0.134535738820348,0.0921044411617659
"Shared","Vitvi11g00438",0.0778706514253121,0.0468631882794921
"Shared","Vitvi11g00460",0.130762263762801,0.0474865730000493
"Shared","Vitvi11g00469",0.779332498662938,0.0851977003005863
"Shared","Vitvi11g00583",0.36443903471707,0.158250986511366
"Shared","Vitvi11g01475",0.576381136065126,0.34547517208963
"Shared","Vitvi11g00619",0.381078136249844,0.120828953742733
"Shared","Vitvi11g00641",0.168363675470379,0.089824785259212
"Shared","Vitvi11g04169",0.604678151299893,0.150410458820186
"Shared","Vitvi11g00726",0.872308529381932,0.325442970609683
"Shared","Vitvi11g00865",0.471863006680122,0.0654282294149719
"Shared","Vitvi11g00900",1.4107343546945,0.813518999502549
"Shared","Vitvi11g01564",0.0250635299883508,0.0152054864968702
"Shared","Vitvi11g04331",0.209289028792277,0.0795686780780995
"Shared","Vitvi11g04368",0.0446101110521098,0.0445717907155508
"Shared","Vitvi12g00048",0.240290954447752,0.137121092619527
"Shared","Vitvi12g00076",0.901074552160629,0.238033533140168
"Shared","Vitvi12g00082",0.187162708549867,0.0853619921830246
"Shared","Vitvi12g00086",0.494068767702725,0.266757795027822
"Shared","Vitvi12g02245",0.456305438242238,0.323583322717255
"Shared","Vitvi12g00231",0.882527026571595,0.401349302674527
"Shared","Vitvi12g04076",0.614521653560524,0.023515228725897
"Shared","Vitvi12g04084",0.104016373736657,0.0448333291090185
"Shared","Vitvi12g04138",2.98965905571611,0.518920610874843
"Shared","Vitvi12g00478",0.182303339853081,0.0293290470714819
"Shared","Vitvi12g02424",0.162766515672407,0.122167312944213
"Shared","Vitvi12g04185",0.207616277932349,0.0143041961889793
"Shared","Vitvi12g00654",0.455155362527963,0.251700478925793
"Shared","Vitvi12g00657",0.335640953666036,0.131331172934517
"Shared","Vitvi12g00774",0.183737496642182,0.0510069865009396
"Shared","Vitvi12g01115",0.495491949238614,0.182308337748261
"Shared","Vitvi12g04342",0.0372751818746879,0.0181891132268821
"Shared","Vitvi12g04386",0.0809556731982805,0.0297410735387024
"Shared","Vitvi12g04497",0.111987136083687,0.054042172294781
"Shared","Vitvi12g04510",0.107751319663725,0.0510612286352913
"Shared","Vitvi12g04581",0.243738758753297,0.108141929572342
"Shared","Vitvi12g02016",0.307912369230853,0.0731018506731143
"Shared","Vitvi12g02718",0.451279979260188,0.0818975976797573
"Shared","Vitvi12g02071",0.358779166010518,0.0960447839878907
"Shared","Vitvi12g02135",0.436926050149562,0.193466239230475
"Shared","Vitvi12g02168",0.370477192073839,0.0577430690309002
"Shared","Vitvi13g00066",0.902918712668833,0.213363410676012
"Shared","Vitvi13g00126",0.466050862639297,0.0691735186059964
"Shared","Vitvi13g00258",0.440310688427039,0.15649448548174
"Shared","Vitvi13g00260",0.276000524786478,0.117621076761194
"Shared","Vitvi13g00262",0.873057446812074,0.441189159970138
"Shared","Vitvi13g00341",0.396232573853301,0.198329297767527
"Shared","Vitvi13g00342",0.481341923155001,0.133612149876674
"Shared","Vitvi13g02008",1.05256149026144,0.0966421528975192
"Shared","Vitvi13g02009",1.16937538769066,0.170611364077439
"Shared","Vitvi13g00432",0.508601728950254,0.205678646607086
"Shared","Vitvi13g00657",0.380459383597174,0.190173655051762
"Shared","Vitvi13g00683",1.50019687600942,0.371668757365649
"Shared","Vitvi13g02066",0.745727725238245,0.0237962112044761
"Shared","Vitvi13g00714",1.12696643477708,0.0607453528126674
"Shared","Vitvi13g00738",1.96146779087694,0.523163406607702
"Shared","Vitvi13g00754",0.354955569722471,0.157377485887337
"Shared","Vitvi13g00766",0.259413054839721,0.170503840528225
"Shared","Vitvi13g00777",0.363571406649267,0.0886789894902733
"Shared","Vitvi13g02110",0.342284648586246,0.0624846979892398
"Shared","Vitvi13g01009",0.168631451166154,0.049220813236584
"Shared","Vitvi13g04329",0.0294775738491867,0.0150510489517357
"Shared","Vitvi13g04337",0.0849773619660602,0.051184930290205
"Shared","Vitvi13g01098",1.67965069201974,1.05576133465754
"Shared","Vitvi13g04363",0.172612992546324,0.075887936494395
"Shared","Vitvi13g04369",0.102594833609653,0.0449698901516852
"Shared","Vitvi13g04370",0.110822666360984,0.0538734670189454
"Shared","Vitvi13g02246",0.0975292810765622,0.0210977348198592
"Shared","Vitvi13g01259",0.479478404018603,0.279394676995281
"Shared","Vitvi13g02285",0.147070596821791,0.0254978082389403
"Shared","Vitvi13g01396",0.0771758938382162,0.0386457398913869
"Shared","Vitvi13g02309",0.100818082216496,0.0627403009326936
"Shared","Vitvi13g02413",0.269322106376427,0.129864043883243
"Shared","Vitvi13g04585",0.0605448028493787,0.0207374307295415
"Shared","Vitvi13g04612",0.223638033404266,0.0648867782984287
"Shared","Vitvi13g04626",0.399228576579565,0.176205529639969
"Shared","Vitvi13g04639",0.0855223853903998,0.0314948319114538
