"gene","genotype","timing","verdict","verdict_LRT","gene_shows_residual_batch_effect","gene_shows_residual_batch_effect_LRT"
"Vitvi00g04039","Rpv12",0,"batch_confound_risk_prefer_unprotected_ttest_null_call","batch_confound_risk_prefer_unprotected_ttest_null_call",TRUE,TRUE
"Vitvi00g04040","Rpv12",24,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi00g04040","Rpv12+1+3",0,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi00g04040","Rpv12",6,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi00g04040","Rpv12+1",6,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi00g04040","Rpv12+1",0,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi00g04040","Rpv12+1+3",24,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi00g04040","Rpv12+1+3",6,"batch_confound_risk_but_methods_agree_on_DE","batch_confound_risk_but_methods_agree_on_DE",TRUE,TRUE
"Vitvi00g04040","Rpv12+1",24,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi00g04040","Rpv12",0,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi00g04041","Rpv12",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04041","Rpv12+1",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04041","Rpv12+1",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04041","Rpv12",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04041","Rpv12+1+3",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04041","Rpv12",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04041","Rpv12+1+3",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04041","Rpv12+1+3",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04041","Rpv12+1",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04042","Rpv12+1",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04042","Rpv12+1",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04042","Rpv12",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04042","Rpv12",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04042","Rpv12+1+3",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04042","Rpv12",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04042","Rpv12+1",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04042","Rpv12+1+3",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04042","Rpv12+1+3",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04043","Rpv12+1+3",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04043","Rpv12+1",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04043","Rpv12+1",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04043","Rpv12",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04043","Rpv12",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04043","Rpv12+1",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04043","Rpv12+1+3",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04043","Rpv12",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04043","Rpv12+1+3",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04044","Rpv12+1",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04044","Rpv12",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04044","Rpv12+1",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04044","Rpv12+1+3",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04044","Rpv12+1",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04044","Rpv12",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04044","Rpv12",0,"DE_call_low_batch_risk","DE_call_low_batch_risk",FALSE,FALSE
"Vitvi00g04044","Rpv12+1+3",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04044","Rpv12+1+3",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04045","Rpv12+1+3",0,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi00g04045","Rpv12+1",6,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi00g04045","Rpv12+1",24,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi00g04045","Rpv12",24,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi00g04045","Rpv12+1",0,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi00g04045","Rpv12",6,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi00g04045","Rpv12",0,"batch_confound_risk_prefer_unprotected_ttest_null_call","batch_confound_risk_prefer_unprotected_ttest_null_call",TRUE,TRUE
"Vitvi00g04045","Rpv12+1+3",6,"batch_confound_risk_prefer_unprotected_ttest_null_call","batch_confound_risk_prefer_unprotected_ttest_null_call",TRUE,TRUE
"Vitvi00g04045","Rpv12+1+3",24,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi00g04046","Rpv12+1+3",0,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi00g04046","Rpv12",24,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi00g04046","Rpv12+1",6,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi00g04046","Rpv12+1",24,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi00g04046","Rpv12+1+3",6,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi00g04046","Rpv12+1+3",24,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi00g04046","Rpv12",6,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi00g04046","Rpv12+1",0,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi00g04046","Rpv12",0,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi00g04047","Rpv12+1",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04047","Rpv12+1+3",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04047","Rpv12",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04047","Rpv12+1",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04047","Rpv12+1",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04047","Rpv12+1+3",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04047","Rpv12",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04047","Rpv12",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04047","Rpv12+1+3",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04048","Rpv12",24,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi00g04048","Rpv12+1+3",0,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi00g04048","Rpv12+1+3",24,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi00g04048","Rpv12",0,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi00g04048","Rpv12+1",0,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi00g04048","Rpv12+1",24,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi00g04048","Rpv12+1",6,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi00g04048","Rpv12",6,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi00g04048","Rpv12+1+3",6,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi00g04049","Rpv12",24,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi00g04049","Rpv12+1+3",0,"batch_confound_risk_prefer_unprotected_ttest_null_call","batch_confound_risk_prefer_unprotected_ttest_null_call",TRUE,TRUE
"Vitvi00g04049","Rpv12+1",6,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi00g04049","Rpv12+1+3",24,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi00g04049","Rpv12+1",0,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi00g04049","Rpv12",6,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi00g04049","Rpv12",0,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi00g04049","Rpv12+1",24,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi00g04049","Rpv12+1+3",6,"batch_confound_risk_prefer_unprotected_ttest_null_call","batch_confound_risk_prefer_unprotected_ttest_null_call",TRUE,TRUE
"Vitvi00g04051","Rpv12",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04051","Rpv12+1+3",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04051","Rpv12+1",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04051","Rpv12+1+3",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04051","Rpv12",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04051","Rpv12",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04051","Rpv12+1",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04051","Rpv12+1",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04051","Rpv12+1+3",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04052","Rpv12+1",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04052","Rpv12+1",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04052","Rpv12",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04052","Rpv12+1+3",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04052","Rpv12",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04052","Rpv12+1+3",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04052","Rpv12+1",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04052","Rpv12+1+3",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04052","Rpv12",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04053","Rpv12",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04053","Rpv12",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04053","Rpv12+1",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04053","Rpv12+1",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04053","Rpv12+1+3",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04053","Rpv12",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04053","Rpv12+1+3",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04053","Rpv12+1+3",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04053","Rpv12+1",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04059","Rpv12",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04059","Rpv12+1",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04059","Rpv12",24,"DE_call_low_batch_risk","DE_call_low_batch_risk",FALSE,FALSE
"Vitvi00g04059","Rpv12",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04059","Rpv12+1",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04059","Rpv12+1+3",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04059","Rpv12+1",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04059","Rpv12+1+3",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04059","Rpv12+1+3",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04060","Rpv12",24,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi00g04060","Rpv12+1",0,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi00g04060","Rpv12+1+3",0,"batch_confound_risk_prefer_unprotected_ttest_null_call","batch_confound_risk_prefer_unprotected_ttest_null_call",TRUE,TRUE
"Vitvi00g04060","Rpv12+1",6,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi00g04060","Rpv12+1+3",6,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi00g04060","Rpv12",6,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi00g04060","Rpv12+1+3",24,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi00g04060","Rpv12",0,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi00g04060","Rpv12+1",24,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi00g04063","Rpv12",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04063","Rpv12+1",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04063","Rpv12",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04063","Rpv12+1",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04063","Rpv12+1+3",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04063","Rpv12+1+3",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04063","Rpv12+1+3",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04063","Rpv12",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04063","Rpv12+1",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04066","Rpv12",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04066","Rpv12",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04066","Rpv12+1+3",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04066","Rpv12+1",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04066","Rpv12+1+3",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04066","Rpv12+1",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04066","Rpv12+1",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04066","Rpv12+1+3",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04066","Rpv12",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04067","Rpv12+1+3",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04067","Rpv12+1+3",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04067","Rpv12+1",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04067","Rpv12",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04067","Rpv12",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04067","Rpv12",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04067","Rpv12+1+3",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04067","Rpv12+1",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04067","Rpv12+1",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04068","Rpv12+1",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04068","Rpv12+1+3",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04068","Rpv12+1+3",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04068","Rpv12+1",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04068","Rpv12",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04068","Rpv12",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04068","Rpv12+1",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04068","Rpv12+1+3",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04068","Rpv12",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04069","Rpv12+1",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04069","Rpv12",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04069","Rpv12+1+3",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04069","Rpv12+1",24,"DE_call_low_batch_risk","DE_call_low_batch_risk",FALSE,FALSE
"Vitvi00g04069","Rpv12",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04069","Rpv12+1+3",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04069","Rpv12+1",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04069","Rpv12",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04069","Rpv12+1+3",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04070","Rpv12+1+3",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04070","Rpv12",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04070","Rpv12+1+3",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04070","Rpv12+1",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04070","Rpv12",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04070","Rpv12",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04070","Rpv12+1",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04070","Rpv12+1+3",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04070","Rpv12+1",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04076","Rpv12",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04076","Rpv12",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04076","Rpv12+1+3",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04076","Rpv12+1",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04076","Rpv12+1",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04076","Rpv12+1+3",24,"DE_call_low_batch_risk","DE_call_low_batch_risk",FALSE,FALSE
"Vitvi00g04076","Rpv12",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04076","Rpv12+1+3",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04076","Rpv12+1",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04079","Rpv12",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04079","Rpv12+1+3",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04079","Rpv12+1+3",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04079","Rpv12+1+3",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04079","Rpv12+1",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04079","Rpv12",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04079","Rpv12",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04079","Rpv12+1",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04079","Rpv12+1",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04081","Rpv12",24,"not_DE_either_method","not_DE_either_method",TRUE,FALSE
"Vitvi00g04081","Rpv12",0,"not_DE_either_method","not_DE_either_method",TRUE,FALSE
"Vitvi00g04081","Rpv12+1",6,"not_DE_either_method","not_DE_either_method",TRUE,FALSE
"Vitvi00g04081","Rpv12",6,"not_DE_either_method","not_DE_either_method",TRUE,FALSE
"Vitvi00g04081","Rpv12+1+3",0,"not_DE_either_method","not_DE_either_method",TRUE,FALSE
"Vitvi00g04081","Rpv12+1+3",6,"not_DE_either_method","not_DE_either_method",TRUE,FALSE
"Vitvi00g04081","Rpv12+1",0,"not_DE_either_method","not_DE_either_method",TRUE,FALSE
"Vitvi00g04081","Rpv12+1+3",24,"not_DE_either_method","not_DE_either_method",TRUE,FALSE
"Vitvi00g04081","Rpv12+1",24,"not_DE_either_method","not_DE_either_method",TRUE,FALSE
"Vitvi00g04091","Rpv12+1",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04091","Rpv12",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04091","Rpv12+1+3",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04091","Rpv12",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04091","Rpv12+1+3",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04091","Rpv12+1",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04091","Rpv12+1",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04091","Rpv12",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04091","Rpv12+1+3",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04102","Rpv12",6,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi00g04102","Rpv12+1+3",0,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi00g04102","Rpv12+1",6,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi00g04102","Rpv12+1",24,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi00g04102","Rpv12",24,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi00g04102","Rpv12",0,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi00g04102","Rpv12+1",0,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi00g04102","Rpv12+1+3",6,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi00g04102","Rpv12+1+3",24,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi00g04103","Rpv12+1",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04103","Rpv12",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04103","Rpv12+1+3",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04103","Rpv12+1",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04103","Rpv12",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04103","Rpv12+1+3",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04103","Rpv12",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04103","Rpv12+1+3",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi00g04103","Rpv12+1",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
