"gene","baseMean","LRT_statistic","pvalue","padj"
"Vitvi18g04115",112.893908682926,0.518087691823496,0.471658560085169,0.57418492297565
"Vitvi18g02611",577.725596678673,0.20788056107574,0.648433694400806,0.733462465347028
"Vitvi18g04116",53.9307106871405,2.10035091996906,0.147265336571631,0.223263312724843
"Vitvi18g00520",157.601411035787,16.7301989977797,4.30896213016247e-05,0.000187025354190773
"Vitvi18g00521",58.6371657414593,4.42060355205319,0.0355074748485493,0.0665218365299514
"Vitvi18g00523",1584.80934812266,6.59329275223581,0.0102363669199414,0.0226416893014614
"Vitvi18g00524",4255.18297315545,15.2944688588923,9.19854579958743e-05,0.000364157760434896
"Vitvi18g00525",18.9573938863769,2.39834082533753,0.121464015532148,0.190233744643548
"Vitvi18g02612",685.149617703489,1.2481856945443,0.263899282892495,0.361069795253777
"Vitvi18g00528",3191.0636875086,0.623448672166774,0.429768617466553,0.533443150942463
"Vitvi18g00529",1105.10002640211,4.16428342727369,0.041284872894947,0.0758968829669364
"Vitvi18g00530",92.6541428436628,22.1241506458241,2.55574174176306e-06,1.57605140300563e-05
"Vitvi18g04117",1.31618782443277,0.165948832101932,0.683737595705184,0.764237530411184
"Vitvi18g02613",2386.33850120391,20.1220455864637,7.2654381288177e-06,3.90896120859474e-05
"Vitvi18g00531",352.006650276547,9.65083075231195,0.00189265969889841,0.00519411433018395
"Vitvi18g00532",887.935150656076,1.00707820767246,0.315603828950544,0.417595785489317
"Vitvi18g00533",2077.53795503595,30.1511490471532,3.99650331248796e-08,4.03020284922036e-07
"Vitvi18g00534",1449.47920127034,54.3992039201316,1.63629142380283e-13,7.13480982598344e-12
"Vitvi18g00535",6765.54522638714,1.19627020192615,0.274068421117275,0.372398081884353
"Vitvi18g02614",59.3542205909145,9.85512186099817,0.00169359580028514,0.00472144688648012
"Vitvi18g00537",1109.12330257754,1.7226658089927,0.189350258176669,0.274773691490865
"Vitvi18g00538",6121.52815087941,45.6592654440736,1.40718872675675e-11,3.66077101081092e-10
"Vitvi18g00539",4992.58679123519,2.62931349725966,0.104907063731857,0.16806414501873
"Vitvi18g00540",487.787251104496,12.3359304874523,0.000444322576459493,0.00145369601509377
"Vitvi18g00541",898.085574212636,15.2784358609904,9.27695406098633e-05,0.00036655499638566
"Vitvi18g00542",378.239176933485,7.24121483707768,0.0071248755954894,0.0164985839994809
"Vitvi18g00543",1402.34315232603,9.73758167291487,0.00180538264968577,0.00498737463082067
"Vitvi18g02615",1523.16283270022,0.883207182557555,0.347324760138261,0.450660598871133
"Vitvi18g00544",124.871378269308,30.475780480839,3.38060749244967e-08,3.47164010771114e-07
"Vitvi18g00546",20866.2590156984,14.5841670207116,0.000134036006273796,0.000507158815936298
"Vitvi18g04118",11.8288737925749,1.94857191297226,0.162740823850482,0.242223473681759
"Vitvi18g04119",95.6501447158831,3.74929743803182,0.0528297124674263,0.0938365390301019
"Vitvi18g02616",113.242972790437,2.1044541339989,0.146870747008409,0.222774764394727
"Vitvi18g00547",1352.57947418759,7.5031726358776,0.00615903994056091,0.0145422760183687
"Vitvi18g00548",5.04249319665894,0.00139844744180095,0.970169404556445,0.981395774717665
"Vitvi18g00549",320.522761535811,16.1817861482047,5.75447595921408e-05,0.000241470396408104
"Vitvi18g00550",2811.67339088704,5.48770817229411,0.0191506307880978,0.0389904206379102
"Vitvi18g00551",54.8831791686676,2.09595414231921,0.147689485366874,0.223782407374273
