"GeneID","Immunity_Class"
"Vitvi06g01762","Other"
"Vitvi06g00709","Other"
"Vitvi06g01763","Other"
"Vitvi06g04225","Other"
"Vitvi06g04226","Other"
"Vitvi06g04227","Other"
"Vitvi06g00714","Other"
"Vitvi06g00715","Other"
"Vitvi06g04228","Other"
"Vitvi06g04231","Other"
"Vitvi06g00720","Other"
"Vitvi06g00721","Other"
"Vitvi06g00722","Other"
"Vitvi06g00723","Other"
"Vitvi06g00724","Other"
"Vitvi06g00725","Other"
"Vitvi06g00726","Other"
"Vitvi06g04232","Other"
"Vitvi06g00728","Other"
"Vitvi06g00729","Other"
"Vitvi06g00732","Other"
"Vitvi06g00733","Other"
"Vitvi06g00734","Other"
"Vitvi06g00736","Other"
"Vitvi06g00739","Other"
"Vitvi06g00740","Other"
"Vitvi06g00741","PTI_ETI_shared"
"Vitvi06g00742","Other"
"Vitvi06g00743","Other"
"Vitvi06g01769","Other"
"Vitvi06g00746","Other"
"Vitvi06g04237","Other"
"Vitvi06g04240","Other"
"Vitvi06g01772","Other"
"Vitvi06g00757","Other"
"Vitvi06g00758","Other"
"Vitvi06g00759","Other"
"Vitvi06g01773","Other"
"Vitvi06g00761","Other"
"Vitvi06g00762","Other"
"Vitvi06g00763","Other"
"Vitvi06g00764","Other"
"Vitvi06g00767","Other"
"Vitvi06g00768","Other"
"Vitvi06g00769","Other"
"Vitvi06g00770","Other"
"Vitvi06g00771","Other"
"Vitvi06g04245","Other"
"Vitvi06g00772","Other"
"Vitvi06g00773","Other"
"Vitvi06g04246","Other"
"Vitvi06g04247","Other"
"Vitvi06g01776","Other"
"Vitvi06g00774","Other"
"Vitvi06g00775","Other"
"Vitvi06g00776","Other"
"Vitvi06g01777","Other"
"Vitvi06g00777","Other"
"Vitvi06g00779","Other"
"Vitvi06g00780","Other"
"Vitvi06g00781","Other"
"Vitvi06g00782","Other"
"Vitvi06g04248","Other"
"Vitvi06g00783","Other"
"Vitvi06g00784","Other"
"Vitvi06g00785","Other"
"Vitvi06g00786","Other"
"Vitvi06g00787","Other"
"Vitvi06g00789","Other"
"Vitvi06g00790","Other"
"Vitvi06g00791","Other"
"Vitvi06g04249","Other"
"Vitvi06g04250","Other"
"Vitvi06g00796","Other"
"Vitvi06g00798","Other"
"Vitvi06g00799","Other"
"Vitvi06g00800","Other"
"Vitvi06g04251","Other"
"Vitvi06g00801","Other"
"Vitvi06g04253","Other"
"Vitvi06g04254","Other"
"Vitvi06g01781","Other"
"Vitvi06g00803","Other"
"Vitvi06g00804","Other"
"Vitvi06g00805","Other"
"Vitvi06g04255","Other"
"Vitvi06g01782","Other"
"Vitvi06g00810","Other"
"Vitvi06g00811","Other"
"Vitvi06g00812","Other"
"Vitvi06g00813","Other"
"Vitvi06g04257","Other"
"Vitvi06g00814","Other"
"Vitvi06g00817","Other"
"Vitvi06g00819","Other"
"Vitvi06g04258","Other"
"Vitvi06g00822","Other"
"Vitvi06g00823","Other"
"Vitvi06g00824","Other"
"Vitvi06g00826","Other"
"Vitvi06g00827","Other"
"Vitvi06g00829","Other"
"Vitvi06g00831","Other"
"Vitvi06g00832","Other"
"Vitvi06g00833","Other"
"Vitvi06g00834","Other"
"Vitvi06g00840","Other"
"Vitvi06g00841","Other"
"Vitvi06g00843","Other"
"Vitvi06g00844","Other"
"Vitvi06g00845","Other"
"Vitvi06g00846","Other"
"Vitvi06g00848","Other"
"Vitvi06g04262","Other"
"Vitvi06g00876","Other"
"Vitvi06g04266","Other"
"Vitvi06g04267","Other"
"Vitvi06g00893","Other"
"Vitvi06g00895","Other"
"Vitvi06g00896","Other"
"Vitvi06g00897","Other"
"Vitvi06g00898","Other"
"Vitvi06g04269","Other"
"Vitvi06g00899","Other"
"Vitvi06g00903","Other"
"Vitvi06g00906","Other"
"Vitvi06g00910","Other"
"Vitvi06g04274","Other"
"Vitvi06g00915","Other"
"Vitvi06g00918","Other"
"Vitvi06g00920","Other"
"Vitvi06g00922","Other"
"Vitvi06g00928","Other"
"Vitvi06g04277","Other"
"Vitvi06g00931","Other"
"Vitvi06g04281","Other"
"Vitvi06g00937","Other"
"Vitvi06g00943","Other"
"Vitvi06g00944","Other"
"Vitvi06g00946","Other"
"Vitvi06g00947","Other"
"Vitvi06g00956","Other"
"Vitvi06g00962","Other"
"Vitvi06g00964","Other"
"Vitvi06g00966","Other"
"Vitvi06g00972","Other"
"Vitvi06g00973","Other"
"Vitvi06g00975","Other"
"Vitvi06g04287","Other"
"Vitvi06g00978","Other"
"Vitvi06g00979","Other"
"Vitvi06g01818","Other"
"Vitvi06g00984","Other"
"Vitvi06g00985","Other"
"Vitvi06g00988","Other"
"Vitvi06g01819","Other"
"Vitvi06g00990","Other"
"Vitvi06g00991","Other"
"Vitvi06g00992","Other"
"Vitvi06g00993","Other"
"Vitvi06g00994","Other"
"Vitvi06g00995","Other"
"Vitvi06g00997","Other"
"Vitvi06g01821","Other"
"Vitvi06g00999","Other"
"Vitvi06g01000","Other"
"Vitvi06g01004","Other"
"Vitvi06g01010","Other"
"Vitvi06g01011","Other"
"Vitvi06g04292","Other"
"Vitvi06g01017","Other"
"Vitvi06g04293","Other"
"Vitvi06g01020","Other"
"Vitvi06g01021","Other"
"Vitvi06g01023","Other"
"Vitvi06g01033","Other"
"Vitvi06g01827","Other"
"Vitvi06g01034","Other"
"Vitvi06g01035","ETI_specific"
"Vitvi06g01036","Other"
"Vitvi06g01830","Other"
"Vitvi06g01043","Other"
"Vitvi06g01044","Other"
"Vitvi06g01047","Other"
"Vitvi06g01835","Other"
"Vitvi06g04299","Other"
"Vitvi06g01048","Other"
"Vitvi06g01050","Other"
"Vitvi06g01051","Other"
"Vitvi06g01052","Other"
"Vitvi06g01053","Other"
"Vitvi06g01055","Other"
"Vitvi06g04301","Other"
"Vitvi06g01056","Other"
"Vitvi06g01057","Other"
"Vitvi06g01058","Other"
"Vitvi06g01060","Other"
"Vitvi06g01061","Other"
"Vitvi06g04303","Other"
"Vitvi06g04304","Other"
"Vitvi06g01064","Other"
"Vitvi06g04305","Other"
"Vitvi06g01069","Other"
"Vitvi06g01070","Other"
"Vitvi06g01071","Other"
"Vitvi06g01839","Other"
"Vitvi06g01073","Other"
"Vitvi06g01074","Other"
"Vitvi06g01075","Other"
"Vitvi06g01078","Other"
"Vitvi06g01084","Other"
"Vitvi06g04309","Other"
"Vitvi06g01842","Other"
"Vitvi06g01086","Other"
"Vitvi06g01087","Other"
"Vitvi06g01088","Other"
"Vitvi06g04310","Other"
"Vitvi06g01844","Other"
"Vitvi06g01091","Other"
"Vitvi06g01092","Other"
"Vitvi06g01093","Other"
"Vitvi06g01094","Other"
"Vitvi06g01095","Other"
"Vitvi06g01846","Other"
"Vitvi06g01097","Other"
"Vitvi06g01100","Other"
"Vitvi06g01847","Other"
"Vitvi06g01104","Other"
"Vitvi06g04312","Other"
"Vitvi06g01850","Other"
"Vitvi06g01106","Other"
"Vitvi06g01107","Other"
"Vitvi06g01108","Other"
"Vitvi06g01109","Other"
"Vitvi06g01852","Other"
"Vitvi06g04313","Other"
"Vitvi06g01111","Other"
"Vitvi06g01112","Other"
"Vitvi06g01113","Other"
"Vitvi06g01114","Other"
"Vitvi06g01116","Other"
"Vitvi06g01119","Other"
"Vitvi06g01122","Other"
"Vitvi06g04317","Other"
"Vitvi06g01856","Other"
"Vitvi06g01125","Other"
"Vitvi06g04319","Other"
"Vitvi06g01130","Other"
"Vitvi06g01131","Other"
"Vitvi06g01858","Other"
"Vitvi06g01132","Other"
"Vitvi06g01133","Other"
"Vitvi06g01134","Other"
"Vitvi06g04321","Other"
"Vitvi06g01138","Other"
"Vitvi06g01139","Other"
"Vitvi06g04327","Other"
"Vitvi06g01140","Other"
"Vitvi06g01144","Other"
"Vitvi06g01146","Other"
"Vitvi06g01147","Other"
"Vitvi06g01148","Other"
"Vitvi06g01868","Other"
"Vitvi06g01149","Other"
"Vitvi06g04328","Other"
"Vitvi06g04331","Other"
"Vitvi06g01871","Other"
"Vitvi06g01161","Other"
"Vitvi06g01162","Other"
"Vitvi06g01163","Other"
"Vitvi06g01873","Other"
"Vitvi06g01165","Other"
"Vitvi06g01166","Other"
"Vitvi06g01877","Other"
"Vitvi06g01878","Other"
"Vitvi06g01167","Other"
"Vitvi06g04333","Other"
"Vitvi06g04334","Other"
"Vitvi06g01168","Other"
"Vitvi06g01169","Other"
"Vitvi06g01172","Other"
"Vitvi06g01881","Other"
"Vitvi06g04335","Other"
"Vitvi06g04336","Other"
"Vitvi06g01175","Other"
"Vitvi06g04337","Other"
"Vitvi06g04338","Other"
"Vitvi06g04339","Other"
"Vitvi06g04342","Other"
"Vitvi06g01887","Other"
"Vitvi06g01890","Other"
"Vitvi06g04344","Other"
"Vitvi06g04345","Other"
"Vitvi06g04346","Other"
"Vitvi06g01195","Other"
"Vitvi06g04351","Other"
"Vitvi06g04352","Other"
"Vitvi06g01211","Other"
"Vitvi06g04354","Other"
"Vitvi06g01212","Other"
"Vitvi06g01214","Other"
"Vitvi06g01215","Other"
"Vitvi06g01217","Other"
"Vitvi06g01218","Other"
"Vitvi06g01220","Other"
"Vitvi06g04356","Other"
"Vitvi06g01222","Other"
"Vitvi06g04357","Other"
"Vitvi06g04359","Other"
"Vitvi06g01225","Other"
"Vitvi06g04360","Other"
"Vitvi06g01226","Other"
"Vitvi06g01227","Other"
"Vitvi06g01231","Other"
"Vitvi06g01233","Other"
"Vitvi06g04361","Other"
"Vitvi06g01236","Other"
"Vitvi06g01237","Other"
"Vitvi06g01238","Other"
"Vitvi06g01239","Other"
"Vitvi06g01240","Other"
"Vitvi06g04362","Other"
"Vitvi06g04363","Other"
"Vitvi06g04364","Other"
"Vitvi06g01241","Other"
"Vitvi06g04365","Other"
"Vitvi06g01242","Other"
"Vitvi06g01244","Other"
"Vitvi06g01907","Other"
"Vitvi06g04366","Other"
"Vitvi06g01245","Other"
"Vitvi06g04367","Other"
"Vitvi06g01246","Other"
"Vitvi06g01909","Other"
"Vitvi06g01910","Other"
"Vitvi06g01911","Other"
"Vitvi06g04368","Other"
"Vitvi06g01250","Other"
"Vitvi06g04369","Other"
"Vitvi06g04370","Other"
"Vitvi06g01251","Other"
"Vitvi06g01252","Other"
"Vitvi06g01253","Other"
"Vitvi06g01254","Other"
"Vitvi06g04371","Other"
"Vitvi06g01255","Other"
"Vitvi06g04372","Other"
"Vitvi06g04373","Other"
"Vitvi06g04374","Other"
"Vitvi06g04379","Other"
"Vitvi06g01259","Other"
"Vitvi06g01261","Other"
"Vitvi06g01262","Other"
"Vitvi06g01263","Other"
"Vitvi06g04385","Other"
"Vitvi06g01265","Other"
"Vitvi06g01266","Other"
"Vitvi06g04386","Other"
"Vitvi06g01267","Other"
"Vitvi06g01268","Other"
"Vitvi06g01269","Other"
"Vitvi06g01270","Other"
"Vitvi06g01271","Other"
"Vitvi06g01272","Other"
"Vitvi06g01273","Other"
"Vitvi06g01274","Other"
"Vitvi06g01275","Other"
"Vitvi06g01276","Other"
"Vitvi06g01279","Other"
"Vitvi06g04387","Other"
"Vitvi06g01917","Other"
"Vitvi06g04392","Other"
"Vitvi06g01281","Other"
"Vitvi06g04393","Other"
"Vitvi06g04394","Other"
"Vitvi06g01282","Other"
"Vitvi06g01283","Other"
"Vitvi06g01286","Other"
"Vitvi06g01288","Other"
"Vitvi06g01289","Other"
"Vitvi06g01290","Other"
"Vitvi06g01293","Other"
"Vitvi06g01295","Other"
"Vitvi06g01297","Other"
"Vitvi06g04397","Other"
"Vitvi06g01298","Other"
"Vitvi06g01302","Other"
"Vitvi06g04399","Other"
"Vitvi06g01306","Other"
"Vitvi06g01307","Other"
"Vitvi06g01309","Other"
"Vitvi06g01310","Other"
"Vitvi06g01313","Other"
"Vitvi06g01314","Other"
"Vitvi06g01315","Other"
"Vitvi06g01318","Other"
"Vitvi06g01320","Other"
"Vitvi06g01321","Other"
"Vitvi06g01323","Other"
"Vitvi06g01324","Other"
"Vitvi06g01325","Other"
"Vitvi06g01327","Other"
"Vitvi06g01924","Other"
"Vitvi06g04405","Other"
"Vitvi06g01328","Other"
"Vitvi06g01329","Other"
"Vitvi06g01330","Other"
"Vitvi06g04406","Other"
"Vitvi06g01334","Other"
"Vitvi06g01927","Other"
"Vitvi06g01335","Other"
"Vitvi06g01928","Other"
"Vitvi06g01929","Other"
"Vitvi06g01930","Other"
"Vitvi06g01340","Other"
"Vitvi06g01341","Other"
"Vitvi06g01343","Other"
"Vitvi06g04407","Other"
"Vitvi06g01344","Other"
"Vitvi06g01345","Other"
"Vitvi06g01346","Other"
"Vitvi06g04408","Other"
"Vitvi06g01348","Other"
"Vitvi06g01349","Other"
"Vitvi06g01350","Other"
"Vitvi06g01351","Other"
"Vitvi06g01353","Other"
"Vitvi06g01354","Other"
"Vitvi06g04410","Other"
"Vitvi06g04411","Other"
"Vitvi06g01933","Other"
"Vitvi06g04412","Other"
"Vitvi06g01934","Other"
"Vitvi06g01357","Other"
"Vitvi06g04413","Other"
"Vitvi06g01358","Other"
"Vitvi06g01359","Other"
"Vitvi06g04414","Other"
"Vitvi06g04415","Other"
"Vitvi06g01362","Other"
"Vitvi06g04416","Other"
"Vitvi06g04418","Other"
"Vitvi06g04419","Other"
"Vitvi06g01364","Other"
"Vitvi06g01365","Other"
"Vitvi06g01935","Other"
"Vitvi06g01374","Other"
"Vitvi06g01937","Other"
"Vitvi06g01375","Other"
"Vitvi06g01376","Other"
"Vitvi06g01377","Other"
"Vitvi06g01378","Other"
"Vitvi06g01380","Other"
"Vitvi06g01383","Other"
"Vitvi06g01385","Other"
"Vitvi06g04423","Other"
"Vitvi06g01386","Other"
"Vitvi06g04424","Other"
"Vitvi06g01939","Other"
"Vitvi06g01940","Other"
"Vitvi06g01387","Other"
"Vitvi06g01388","Other"
"Vitvi06g01389","Other"
"Vitvi06g01942","Other"
"Vitvi06g01391","Other"
"Vitvi06g01392","Other"
"Vitvi06g01394","Other"
"Vitvi06g01395","Other"
"Vitvi06g01944","Other"
"Vitvi06g01396","Other"
"Vitvi06g01397","Other"
"Vitvi06g04426","Other"
"Vitvi06g01398","Other"
"Vitvi06g01399","Other"
"Vitvi06g01400","Other"
"Vitvi06g01401","Other"
"Vitvi06g01945","Other"
"Vitvi06g01946","Other"
"Vitvi06g01404","Other"
"Vitvi06g01406","Other"
"Vitvi06g01407","Other"
"Vitvi06g01948","Other"
"Vitvi06g01408","Other"
"Vitvi06g01409","Other"
"Vitvi06g01410","Other"
"Vitvi06g01411","Other"
"Vitvi06g01414","Other"
"Vitvi06g01415","Other"
"Vitvi06g01416","Other"
"Vitvi06g01417","Other"
"Vitvi06g01418","Other"
"Vitvi06g01419","Other"
"Vitvi06g04428","Other"
"Vitvi06g04429","Other"
"Vitvi06g04430","Other"
"Vitvi06g01949","Other"
"Vitvi06g01950","Other"
"Vitvi06g04431","Other"
"Vitvi06g04432","Other"
"Vitvi06g01427","Other"
"Vitvi06g01428","Other"
"Vitvi06g01429","Other"
"Vitvi06g04433","Other"
"Vitvi06g01430","Other"
"Vitvi06g04434","Other"
"Vitvi06g01433","Other"
"Vitvi06g01435","Other"
"Vitvi06g01442","Other"
"Vitvi06g01443","Other"
"Vitvi06g01444","Other"
"Vitvi06g01952","Other"
"Vitvi06g01446","Other"
"Vitvi06g01447","Other"
"Vitvi06g04436","Other"
"Vitvi06g01953","Other"
"Vitvi06g01954","Other"
"Vitvi06g01454","Other"
"Vitvi06g01455","Other"
"Vitvi06g01456","Other"
"Vitvi06g01457","Other"
"Vitvi06g01458","Other"
"Vitvi06g01459","Other"
"Vitvi06g01460","Other"
"Vitvi06g01462","Other"
"Vitvi06g01465","Other"
"Vitvi06g01467","Other"
"Vitvi06g01468","Other"
"Vitvi06g01469","Other"
"Vitvi06g01470","Other"
"Vitvi06g01471","Other"
"Vitvi06g01472","Other"
"Vitvi06g04438","Other"
"Vitvi06g01476","Other"
"Vitvi06g01477","Other"
"Vitvi06g01479","Other"
"Vitvi06g01480","Other"
"Vitvi06g01481","Other"
"Vitvi06g01485","Other"
"Vitvi06g01959","Other"
"Vitvi06g01486","Other"
"Vitvi06g01487","Other"
"Vitvi06g01489","Other"
"Vitvi06g01491","Other"
"Vitvi06g01961","Other"
"Vitvi06g01492","Other"
"Vitvi06g01493","Other"
"Vitvi06g01498","Other"
"Vitvi06g01499","Other"
"Vitvi06g04442","Other"
"Vitvi06g01962","Other"
"Vitvi06g01501","Other"
"Vitvi06g01502","Other"
"Vitvi06g01504","Other"
"Vitvi06g01505","Other"
"Vitvi06g01963","Other"
"Vitvi06g01506","Other"
"Vitvi06g04444","Other"
"Vitvi06g01965","Other"
"Vitvi06g01966","Other"
"Vitvi06g01507","Other"
"Vitvi06g01508","Other"
"Vitvi06g01968","Other"
"Vitvi06g04445","Other"
"Vitvi06g01512","Other"
"Vitvi06g01513","Other"
"Vitvi16g02097","Other"
"Vitvi16g02096","Other"
"Vitvi16g02094","Other"
"Vitvi16g02093","Other"
"Vitvi06g01515","Other"
"Vitvi06g01516","Other"
"Vitvi06g01517","Other"
"Vitvi06g01518","Other"
"Vitvi06g01521","Other"
"Vitvi06g01522","Other"
"Vitvi06g01523","Other"
"Vitvi06g01524","Other"
"Vitvi06g01974","Other"
"Vitvi06g01526","Other"
"Vitvi06g01527","Other"
"Vitvi06g01529","Other"
"Vitvi06g01530","Other"
"Vitvi06g01531","Other"
"Vitvi06g01532","Other"
"Vitvi06g01533","Other"
"Vitvi06g01536","Other"
"Vitvi06g01537","Other"
"Vitvi06g01538","Other"
"Vitvi06g01539","Other"
"Vitvi06g04446","Other"
"Vitvi06g01542","Other"
"Vitvi06g01543","Other"
"Vitvi06g01545","Other"
"Vitvi06g01546","Other"
"Vitvi06g01549","Other"
"Vitvi06g01551","Other"
"Vitvi06g01552","Other"
"Vitvi06g01553","Other"
"Vitvi06g01555","Other"
"Vitvi06g01556","Other"
"Vitvi06g01557","Other"
"Vitvi06g01559","Other"
"Vitvi06g01560","Other"
"Vitvi06g01562","Other"
"Vitvi06g01563","Other"
"Vitvi06g01564","Other"
"Vitvi06g01982","Other"
"Vitvi07g00002","Other"
"Vitvi07g00011","Other"
"Vitvi07g00012","Other"
"Vitvi07g00013","Other"
"Vitvi07g00015","Other"
"Vitvi07g00016","Other"
"Vitvi07g04003","Other"
"Vitvi07g00017","Other"
"Vitvi07g00018","Other"
"Vitvi07g00020","Other"
"Vitvi07g00021","Other"
"Vitvi07g04004","Other"
"Vitvi07g00024","Other"
"Vitvi07g00025","Other"
"Vitvi07g02066","Other"
"Vitvi07g00026","Other"
"Vitvi07g00027","Other"
"Vitvi07g00029","Other"
"Vitvi07g00030","Other"
"Vitvi07g00031","Other"
"Vitvi07g00032","Other"
"Vitvi07g00034","Other"
"Vitvi07g00035","Other"
"Vitvi07g04005","Other"
"Vitvi07g04006","Other"
"Vitvi07g04009","Other"
"Vitvi07g04010","Other"
"Vitvi07g02092","Other"
"Vitvi07g02094","Other"
"Vitvi07g00036","Other"
"Vitvi07g00037","Other"
"Vitvi07g00038","Other"
"Vitvi07g00039","Other"
"Vitvi07g00040","Other"
"Vitvi07g00041","Other"
"Vitvi07g00042","Other"
"Vitvi07g00044","Other"
"Vitvi07g00045","Other"
"Vitvi07g00046","Other"
"Vitvi07g00047","Other"
"Vitvi07g00048","Other"
"Vitvi07g00049","Other"
"Vitvi07g00052","Other"
"Vitvi07g00053","Other"
"Vitvi07g00055","Other"
"Vitvi07g04016","Other"
"Vitvi07g04017","Other"
"Vitvi07g04018","Other"
"Vitvi07g00057","Other"
"Vitvi07g02095","Other"
"Vitvi07g00059","Other"
"Vitvi07g00060","Other"
"Vitvi07g00061","Other"
"Vitvi07g00062","Other"
"Vitvi07g02097","Other"
"Vitvi07g00064","Other"
"Vitvi07g00066","Other"
"Vitvi07g00067","Other"
"Vitvi07g00068","Other"
"Vitvi07g00069","Other"
"Vitvi07g00071","Other"
"Vitvi07g00072","Other"
"Vitvi07g00073","Other"
"Vitvi07g00074","Other"
"Vitvi07g00075","Other"
"Vitvi07g00077","Other"
"Vitvi07g04019","Other"
"Vitvi07g00078","Other"
"Vitvi07g00079","Other"
"Vitvi07g00080","Other"
"Vitvi07g00081","Other"
"Vitvi07g00082","Other"
"Vitvi07g02102","Other"
"Vitvi07g02103","Other"
"Vitvi07g04020","Other"
"Vitvi07g02106","Other"
"Vitvi07g02107","Other"
"Vitvi07g02108","Other"
"Vitvi07g00085","Other"
"Vitvi07g04023","Other"
"Vitvi07g02110","Other"
"Vitvi07g02111","Other"
"Vitvi07g04026","Other"
"Vitvi07g02114","Other"
"Vitvi07g02115","Other"
"Vitvi07g04027","Other"
"Vitvi07g04028","Other"
"Vitvi07g02119","Other"
"Vitvi07g02120","Other"
"Vitvi07g02121","Other"
"Vitvi07g02122","Other"
"Vitvi07g02123","Other"
"Vitvi07g00087","Other"
"Vitvi07g00088","Other"
"Vitvi07g04029","Other"
"Vitvi07g00090","Other"
"Vitvi07g04030","Other"
"Vitvi07g00091","Other"
"Vitvi07g00096","Other"
"Vitvi07g00097","Other"
"Vitvi07g00099","Other"
"Vitvi07g04032","Other"
"Vitvi07g00102","Other"
"Vitvi07g00103","Other"
"Vitvi07g00104","Other"
"Vitvi07g00105","Other"
"Vitvi07g04033","Other"
"Vitvi07g04034","Other"
"Vitvi07g02126","Other"
"Vitvi07g04035","Other"
"Vitvi07g04036","Other"
"Vitvi07g00106","Other"
"Vitvi07g02127","Other"
"Vitvi07g04037","Other"
"Vitvi07g00109","Other"
"Vitvi07g00110","Other"
"Vitvi07g02129","Other"
"Vitvi07g02130","Other"
"Vitvi07g02131","Other"
"Vitvi07g02132","Other"
"Vitvi07g04038","Other"
"Vitvi07g00112","Other"
"Vitvi07g00113","Other"
"Vitvi07g00114","Other"
"Vitvi07g00115","Other"
"Vitvi07g04039","Other"
"Vitvi07g00116","Other"
"Vitvi07g00117","Other"
"Vitvi07g04040","Other"
"Vitvi07g04041","Other"
"Vitvi07g00120","Other"
"Vitvi07g00121","Other"
"Vitvi07g00122","Other"
"Vitvi07g00123","Other"
"Vitvi07g00124","Other"
"Vitvi07g02133","Other"
"Vitvi07g02134","Other"
"Vitvi07g00125","Other"
"Vitvi07g02135","Other"
"Vitvi07g00126","Other"
"Vitvi07g00127","Other"
"Vitvi07g00128","Other"
"Vitvi07g00130","Other"
"Vitvi07g04042","Other"
"Vitvi07g00131","Other"
"Vitvi07g04043","Other"
"Vitvi07g00132","Other"
"Vitvi07g02136","Other"
"Vitvi07g02137","Other"
"Vitvi07g00134","Other"
"Vitvi07g00135","Other"
"Vitvi07g00136","Other"
"Vitvi07g00137","Other"
"Vitvi07g00138","Other"
"Vitvi07g00139","Other"
"Vitvi07g00140","Other"
"Vitvi07g00141","Other"
"Vitvi07g00142","Other"
"Vitvi07g04044","Other"
"Vitvi07g00144","Other"
"Vitvi07g02138","Other"
"Vitvi07g00145","Other"
"Vitvi07g00146","Other"
"Vitvi07g00147","Other"
"Vitvi07g02140","Other"
"Vitvi07g02141","Other"
"Vitvi07g00149","Other"
"Vitvi07g00150","Other"
"Vitvi07g00151","Other"
"Vitvi07g00152","Other"
"Vitvi07g00154","Other"
"Vitvi07g00155","Other"
"Vitvi07g00157","Other"
"Vitvi07g00158","Other"
"Vitvi07g00159","Other"
"Vitvi07g00160","Other"
"Vitvi07g00162","Other"
"Vitvi07g00164","Other"
"Vitvi07g00166","Other"
"Vitvi07g00167","Other"
"Vitvi07g00168","Other"
"Vitvi07g00169","Other"
"Vitvi07g00171","Other"
"Vitvi07g02143","Other"
"Vitvi07g02144","Other"
"Vitvi07g00172","Other"
"Vitvi07g02146","Other"
"Vitvi07g00173","Other"
"Vitvi07g00174","Other"
"Vitvi07g00175","Other"
"Vitvi07g00176","Other"
"Vitvi07g00177","Other"
"Vitvi07g00178","Other"
"Vitvi07g00179","Other"
"Vitvi07g00181","Other"
"Vitvi07g00182","Other"
"Vitvi07g04046","Other"
"Vitvi07g00184","Other"
"Vitvi07g02147","Other"
"Vitvi07g00185","Other"
"Vitvi07g00186","Other"
"Vitvi07g00187","Other"
"Vitvi07g00188","Other"
"Vitvi07g00189","Other"
"Vitvi07g02148","Other"
"Vitvi07g02149","Other"
"Vitvi07g00190","Other"
"Vitvi07g00191","Other"
"Vitvi07g04047","Other"
"Vitvi07g00193","Other"
"Vitvi07g00194","Other"
"Vitvi07g00195","Other"
"Vitvi07g00196","Other"
"Vitvi07g00197","Other"
"Vitvi07g00198","Other"
"Vitvi07g00199","Other"
"Vitvi07g04048","Other"
"Vitvi07g00200","Other"
"Vitvi07g04049","Other"
"Vitvi07g00202","Other"
"Vitvi07g00203","Other"
"Vitvi07g00204","Other"
"Vitvi07g00205","Other"
"Vitvi07g00207","Other"
"Vitvi07g00208","Other"
"Vitvi07g00209","Other"
"Vitvi07g00210","Other"
"Vitvi07g00211","Other"
"Vitvi07g00213","Other"
"Vitvi07g00214","Other"
"Vitvi07g00216","Other"
"Vitvi07g00217","Other"
"Vitvi07g00218","Other"
"Vitvi07g00219","Other"
"Vitvi07g00220","Other"
"Vitvi07g02153","Other"
"Vitvi07g00221","Other"
"Vitvi07g04050","Other"
"Vitvi07g00223","Other"
"Vitvi07g00224","Other"
"Vitvi07g00225","Other"
"Vitvi07g00226","Other"
"Vitvi07g00227","Other"
"Vitvi07g00228","Other"
"Vitvi07g00231","Other"
"Vitvi07g02156","Other"
"Vitvi07g04053","Other"
"Vitvi07g00232","Other"
"Vitvi07g00233","Other"
"Vitvi07g00234","Other"
"Vitvi07g04054","Other"
"Vitvi07g00236","Other"
"Vitvi07g00237","Other"
"Vitvi07g00238","Other"
"Vitvi07g00240","Other"
"Vitvi07g00241","Other"
"Vitvi07g00242","Other"
"Vitvi07g02158","Other"
"Vitvi07g00243","Other"
"Vitvi07g00244","Other"
"Vitvi07g04056","Other"
"Vitvi07g02159","Other"
"Vitvi07g02160","Other"
"Vitvi07g00248","Other"
"Vitvi07g02161","Other"
"Vitvi07g00251","Other"
"Vitvi07g00252","Other"
"Vitvi07g00253","Other"
"Vitvi07g00254","Other"
"Vitvi07g04057","Other"
"Vitvi07g00255","Other"
"Vitvi07g00256","Other"
"Vitvi07g00257","Other"
"Vitvi07g00259","Other"
"Vitvi07g02164","Other"
"Vitvi07g00260","Other"
"Vitvi07g04058","Other"
"Vitvi07g00262","Other"
"Vitvi07g00264","Other"
"Vitvi07g00265","Other"
"Vitvi07g02165","Other"
"Vitvi07g02166","Other"
"Vitvi07g02167","Other"
"Vitvi07g04060","Other"
"Vitvi07g04061","Other"
"Vitvi07g04062","Other"
"Vitvi07g04063","Other"
"Vitvi07g04064","Other"
"Vitvi07g02173","Other"
"Vitvi07g02174","Other"
"Vitvi07g00266","Other"
"Vitvi07g00267","Other"
"Vitvi07g00268","Other"
"Vitvi07g00269","Other"
"Vitvi07g00270","Other"
"Vitvi07g00271","Other"
"Vitvi07g00272","Other"
"Vitvi07g04065","Other"
"Vitvi07g00273","Other"
"Vitvi07g04066","Other"
"Vitvi07g00274","Other"
"Vitvi07g04067","Other"
"Vitvi07g02178","Other"
"Vitvi07g04069","Other"
"Vitvi07g04071","Other"
"Vitvi07g02182","Other"
"Vitvi07g02183","Other"
"Vitvi07g00276","Other"
"Vitvi07g00277","Other"
"Vitvi07g00278","Other"
"Vitvi07g02184","Other"
"Vitvi07g02185","Other"
"Vitvi07g00279","Other"
"Vitvi07g00280","Other"
"Vitvi07g00282","Other"
"Vitvi07g02188","Other"
"Vitvi07g02190","Other"
"Vitvi07g00283","Other"
"Vitvi07g00285","Other"
"Vitvi07g02191","Other"
"Vitvi07g00286","Other"
"Vitvi07g00289","Other"
"Vitvi07g00290","Other"
"Vitvi07g00291","Other"
