"geneID","spearman_rho","pvalue","padj","fdr","module_size"
"Vitvi00g04696",-0.750289519408583,1.37448227308175e-07,6.62638448561673e-07,6.62638448561673e-07,392
"Vitvi00g04704",-0.750289519408583,1.37448227308175e-07,6.62638448561673e-07,6.62638448561673e-07,115
"Vitvi00g04705",0.719413407498765,7.65599059629689e-07,2.9426579969653e-06,2.9426579969653e-06,40
"Vitvi00g04706",-0.750289519408583,1.37448227308175e-07,6.62638448561673e-07,6.62638448561673e-07,94
"Vitvi00g04707",0.762038276589863,6.69235268411076e-08,4.44472085908328e-07,4.44472085908328e-07,45
"Vitvi00g04709",-0.422199026825049,0.0103182620948674,0.012821415565277,0.012821415565277,170
"Vitvi00g04722",0.544541179824902,0.000595760055322695,0.00104179507517977,0.00104179507517977,8
"Vitvi00g04728",0.816811769737353,1.23759826433005e-09,1.2978778349634e-08,1.2978778349634e-08,38
"Vitvi00g04731",0.241115998647107,0.156588331758244,0.163956137355247,0.163956137355247,42
"Vitvi00g04737",0.750289519408583,1.37448227308174e-07,6.62638448561673e-07,6.62638448561673e-07,88
"Vitvi00g04742",0.816811769737353,1.23759826433005e-09,1.2978778349634e-08,1.2978778349634e-08,30
